@relation 'classificacao_imagem-weka.filters.unsupervised.attribute.Remove-R195-weka.filters.unsupervised.attribute.Remove-R207-weka.filters.unsupervised.attribute.Remove-R219-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute CoefficientVariation numeric
@attribute MedianDeviation numeric
@attribute StandardDeviation numeric
@attribute direction_0 numeric
@attribute direction_1 numeric
@attribute direction_2 numeric
@attribute direction_6 numeric
@attribute direction_7 numeric
@attribute fourier3 numeric
@attribute fourier5 numeric
@attribute fourier7 numeric
@attribute fourier9 numeric
@attribute QCCH0 numeric
@attribute QCCH2 numeric
@attribute QCCH3 numeric
@attribute QCCH5 numeric
@attribute QCCH8 numeric
@attribute QCCH10 numeric
@attribute QCCH14 numeric
@attribute QCCH18 numeric
@attribute QCCH26 numeric
@attribute QCCH33 numeric
@attribute QCCH35 numeric
@attribute QCCH36 numeric
@attribute QCCH38 numeric
@attribute QCCH39 numeric
@attribute HARALICKCorrelation0 numeric
@attribute HARALICKInformationMesuresofCorrelation1-0 numeric
@attribute HARALICKInformationMesuresofCorrelation2-0 numeric
@attribute HARALICKSumVariance45 numeric
@attribute HARALICKDifferenceVariance45 numeric
@attribute HARALICKDifferenceEntropy45 numeric
@attribute HARALICKAngular2ndMoment135 numeric
@attribute HARALICKSumAverage135 numeric
@attribute HARALICKDifferenceVariance135 numeric
@attribute vetor_caracteristica_4 numeric
@attribute vetor_caracteristica_20 numeric
@attribute vetor_caracteristica_21 numeric
@attribute vetor_caracteristica_25 numeric
@attribute vetor_caracteristica_36 numeric
@attribute vetor_caracteristica_40 numeric
@attribute vetor_caracteristica_41 numeric
@attribute vetor_caracteristica_42 numeric
@attribute vetor_caracteristica_46 numeric
@attribute vetor_caracteristica_47 numeric
@attribute vetor_caracteristica_59 numeric
@attribute vetor_caracteristica_62 numeric
@attribute vetor_caracteristica_63 numeric
@attribute vetor_caracteristica_68 numeric
@attribute vetor_caracteristica_80 numeric
@attribute vetor_caracteristica_84 numeric
@attribute vetor_caracteristica_85 numeric
@attribute vetor_caracteristica_105 numeric
@attribute vetor_caracteristica_106 numeric
@attribute vetor_caracteristica_126 numeric
@attribute vetor_caracteristica_127 numeric
@attribute histogram_acc0 numeric
@attribute histogram_acc16 numeric
@attribute histogram_acc21 numeric
@attribute histogram_acc24 numeric
@attribute histogram_acc36 numeric
@attribute histogram_acc37 numeric
@attribute histogram_acc43 numeric
@attribute histogram_acc63 numeric
@attribute classes {Acer-campestre,Acer-monspessulanum,Acer-negundo,Albizia-julibrissin,Alnus-cordata,Arbutus-unedo,Betula-pendula,Broussonetia-papyrifera,Buddleja-davidii,Buxus-sempervirens,Carpinus-betulus,Castanea-sativa,Celtis-australis,Cerasus-mahaleb,Corylus-avellana,Cotinus-coggygria,Crataegus-azarolus,Crataegus-monogyna,Daphne-cneorum,Diospyros-kaki,Euphorbia-characias,Ficus-carica,Fraxinus-angustifolia,Ginkgo-biloba,Hedera-helix,Ilex-aquifolium,Juniperus-oxycedrus,Laurus-nobilis,Nerium-oleander,Olea-europaea,Paliurus-spina-christi,Pistacia-lentiscus,Pistacia-terebinthus,Pittosporum-tenuifolium,Pittosporum-tobira,Platanus-x,Populus-alba,Populus-nigra,Populus-tremula,Prunus-laurocerasus,Punica-granatum,Quercus-coccifera,Quercus-ilex,Quercus-petraea,Quercus-pubescens,Rhamnus-alaternus,Rhus-coriaria,Robinia-pseudoacacia,Ruscus-aculeatus,Syringa-vulgaris,Ulmus-minor,Viburnum-tinus,Vitex-agnus-castus}

@data
1.03227,0.201122,0.256818,958,194,0,0,186,0.109612,0.039357,0.020248,0.012207,177498,2385,1737,2014,2540,2495,1770,1332,408,369,198,256,0,0,0.000178,-0.480519,0.923008,102973,86.9615,1.57903,0.029929,898.2,129.824,10049,9014,7781,651,0,0,356,1227,129,97,2,206,3522,2354,0,1375,4412,195,235,0,173344,11244,0,12193,2,0,2,63,176866,Olea-europaea
0.881057,0.239358,0.289036,855,268,0,0,260,0.105006,0.037154,0.01766,0.007433,199340,4718,4537,5550,5412,4744,2602,1798,385,425,393,397,304,66,0.000134,-0.509392,0.955345,107478,89.0826,1.76039,0.020494,854.308,126.715,14080,8071,4856,224,0,0,269,1185,116,98,0,121,3721,4029,0,2619,1151,43,142,0,210452,34241,0,6007,9,0,10,37,214173,Olea-europaea
0.963803,0.201461,0.254419,885,222,1,0,216,0.120727,0.041308,0.022429,0.013779,156869,7066,4210,3327,3544,3000,1671,1183,497,169,207,379,3,0,0.000154,-0.535294,0.971973,105675,72.8825,1.82794,0.008609,881.458,107.945,6924,9560,5486,103,0,0,239,1536,63,120,0,103,3555,624,0,1584,765,21,13,0,180767,23878,296,6251,0,0,39,60,184322,Olea-europaea
0.955863,0.233321,0.285023,31,27,5,6,20,0.114754,0.038871,0.017348,0.010997,157084,1805,1591,1501,1421,1478,1359,3169,3382,30,6,3,0,0,0.000206,-0.436415,0.92665,98653.3,193.34,2.02615,0.02792,901.888,332.655,4551,17386,10339,1628,25,2,3408,2325,169,3,0,1021,3517,15,1,4192,863,365,193,30,162821,4182,31,11202,7,25,159,1,166338,Olea-europaea
0.993538,0.217393,0.273329,7,6,2,0,2,0.107457,0.039993,0.020577,0.013184,245003,3163,4647,5874,4562,3271,1176,402,290,179,14,4,0,0,0.000632,-0.495174,0.82888,93756.7,31.4228,0.768989,0.042328,988.815,42.1235,0,258,24,10668,0,134,12837,1003,359,3,0,463,3675,0,0,0,0,6247,13,389,263099,0,0,24,4769,0,0,0,266774,Olea-europaea
0.991967,0.220137,0.273146,945,203,2,1,197,0.107962,0.037616,0.020243,0.011463,195566,2110,1934,2534,2979,2848,2173,1742,409,333,177,398,120,0,0.000165,-0.457614,0.897572,105199,103.678,1.49131,0.033873,894.932,151.51,11526,8687,6438,326,0,1,245,1201,132,99,0,129,3623,2267,0,1223,2928,137,45,0,193371,17740,0,9366,11,0,2,46,196994,Olea-europaea
0.864103,0.204692,0.255296,833,200,2,0,196,0.106276,0.033654,0.017416,0.008443,156439,2032,1856,2303,2793,2856,2114,1778,905,145,220,254,0,0,0.000157,-0.513805,0.960192,104840,86.4325,1.81722,0.017631,881.015,132.667,11073,5849,5295,331,0,0,343,1439,134,41,0,171,3382,2030,0,886,2402,171,283,0,159752,17537,0,7697,6,0,2,22,163134,Olea-europaea
0.796046,0.219569,0.263611,630,307,1,0,301,0.108764,0.038137,0.017265,0.009177,241380,6026,6957,7351,6088,4784,2475,1402,561,231,178,283,0,0,0.00013,-0.518487,0.93156,109155,52.3375,1.41826,0.031188,854.853,71.2055,11784,5845,4567,351,0,0,300,1482,184,80,1,176,3713,7334,0,1766,2374,83,315,0,250377,45881,5,6941,10,0,4,50,254090,Olea-europaea
1.03736,0.225444,0.284714,911,172,1,3,160,0.123584,0.041675,0.018308,0.009406,49536,16178,8254,3756,2728,2183,1348,711,176,145,88,85,0,0,0.00016,-0.48475,0.985563,96408.8,90.1234,2.63363,0.002994,828.944,142.158,7339,10451,7472,996,0,0,513,1470,178,287,0,276,3258,2825,0,4332,2681,159,862,3,94728,5748,0,10153,5,0,15,63,97986,Olea-europaea
1.07181,0.200803,0.25755,876,241,3,4,231,0.111179,0.040432,0.020457,0.011023,100024,2790,2260,1894,1669,1577,1510,2345,2078,8,0,0,0,0,0.000136,-0.461933,0.985035,97753.4,399.733,3.2302,0.005465,797.336,723.518,6529,8667,13855,603,0,0,925,2784,166,10,8,600,3431,36,0,121,1180,113,519,12,99474,16753,79,15035,0,0,41,9,102905,Olea-europaea
0.697845,0.258144,0.294549,702,280,1,0,274,0.127573,0.04154,0.022922,0.011062,221472,4431,4756,5582,5213,4362,2778,1672,755,186,90,102,0,0,0.000133,-0.507974,0.948168,105216,49.2208,1.67257,0.026978,835.528,73.5593,13680,8050,7212,754,0,0,397,1555,234,191,0,223,3658,7690,0,1745,9957,199,795,0,214364,34648,0,17169,1,0,4,69,218022,Olea-europaea
0.950444,0.204307,0.256052,889,226,1,0,220,0.125957,0.044832,0.022192,0.011413,133857,4490,2352,2521,2011,1862,1832,3468,3495,39,0,3,0,0,0.000175,-0.546984,0.988933,98863.2,209.304,2.4278,0.005573,869.06,363.926,8498,11499,15915,836,3,0,931,2440,278,20,0,617,3514,105,0,383,1446,321,303,1,158078,10589,45,17361,0,3,29,9,161592,Olea-europaea
0.76484,0.204911,0.248261,846,240,2,1,234,0.110475,0.038405,0.020373,0.010533,221187,3120,2592,3488,4708,4794,3622,3367,702,345,221,375,6,0,0.000144,-0.483777,0.927701,107375,83.7193,1.62595,0.028375,873.448,129.931,15745,5238,6061,321,0,0,303,1300,145,85,0,205,3728,1627,0,612,3182,207,3,0,234923,35797,0,9243,0,0,0,28,238651,Olea-europaea
0.924848,0.201324,0.252174,21,15,0,1,5,0.106532,0.038638,0.01975,0.010073,141497,5520,4261,3227,2785,2212,1835,2680,1767,21,9,9,0,0,0.000204,-0.561385,0.989225,95425.8,130.884,2.31601,0.007387,877.481,229.876,4859,18236,12327,1839,34,27,2549,2467,304,71,3,951,3518,79,0,6913,1624,338,924,34,156344,2815,16,13951,2,46,209,25,159862,Olea-europaea
0.773366,0.222819,0.264296,700,271,2,1,265,0.098238,0.032678,0.010366,0.006934,208942,4438,5144,5386,4763,3705,1777,937,629,149,44,16,0,0,0.000139,-0.520892,0.944659,105010,39.3884,1.52867,0.027965,846.535,59.24,14135,5756,4044,992,0,0,494,1557,277,82,0,270,3570,21428,0,2903,2735,246,648,0,200497,21035,0,6779,6,0,7,24,204067,Olea-europaea
0.604216,0.252568,0.283662,633,291,2,0,287,0.092951,0.023923,0.01059,0.006428,191333,5511,7063,8466,7257,5633,2680,1499,490,343,204,357,30,2,0.00011,-0.461744,0.941575,106276,62.2429,1.92028,0.023169,775.427,97.0527,25165,4832,3179,558,0,0,337,1161,243,23,0,165,3569,23254,0,1997,1389,90,85,0,189372,38930,3,4568,13,0,13,5,192941,Olea-europaea
0.806364,0.208801,0.251105,834,250,2,1,244,0.117903,0.037674,0.020198,0.009463,119368,10001,4797,3462,3217,2825,1852,1753,299,216,99,45,0,0,0.000115,-0.496766,0.986285,103984,73.7146,2.57784,0.002831,778.263,119.484,14242,7220,4994,390,0,1,319,1949,219,258,0,189,3488,4358,0,1165,1712,319,1022,0,133210,31713,0,6706,6,0,0,72,136698,Olea-europaea
0.886616,0.227221,0.278997,26,15,1,1,7,0.111747,0.0386,0.018656,0.009135,118162,3520,3088,2193,2111,2001,1500,2513,1800,4,0,0,0,0,0.000162,-0.457554,0.972109,96202.8,167.954,2.69166,0.014296,832.134,310.805,6340,18533,10273,1160,49,26,2336,2678,142,2,2,1094,3453,87,0,5824,1802,370,955,29,116730,6116,60,12075,4,49,99,3,120183,Olea-europaea
0.924774,0.249978,0.297563,840,201,0,0,193,0.11615,0.037993,0.014822,0.011985,132668,10103,5531,3356,2792,2236,1307,1092,198,126,129,150,0,0,0.000151,-0.525204,0.984086,102010,62.7965,2.19062,0.004481,851.615,94.9342,10413,7589,4356,535,0,0,275,1647,211,318,0,207,3435,11168,0,3320,2111,47,1051,6,152864,13494,0,6467,9,0,5,104,156299,Olea-europaea
0.630968,0.24666,0.280659,683,278,0,0,270,0.091702,0.030103,0.012288,0.009922,183497,6197,7368,8308,6728,5269,2714,1666,484,433,186,383,72,4,0.000106,-0.476934,0.94717,108179,63.3227,1.86804,0.023503,775.615,94.9304,13158,6015,3694,428,2,0,320,1265,166,73,0,147,3567,8258,0,3328,971,89,348,0,186235,58255,0,4665,16,2,8,24,189802,Olea-europaea
0.969885,0.20916,0.264779,955,226,1,0,220,0.102891,0.037727,0.020323,0.013628,132075,2505,2857,3668,4026,3011,1810,992,353,429,430,352,0,0,0.000164,-0.442208,0.926618,99569.3,104.526,1.90583,0.026075,857.408,152.591,11737,11868,834,1671,0,8,698,808,258,69,0,332,3492,17978,0,3671,36,179,14,1,131520,777,0,870,3506,0,1,12,135012,Olea-europaea
0.892455,0.245911,0.290415,888,225,1,0,219,0.100898,0.037101,0.018662,0.008856,185086,2782,3039,4024,4394,4033,2564,1941,700,131,159,319,289,39,0.000117,-0.479631,0.952071,108522,88.525,1.96734,0.021754,817.979,135.21,12949,6286,4523,137,0,0,143,1480,96,115,2,101,3594,1925,0,1279,1497,0,203,0,179171,42806,1,6020,0,0,25,119,182765,Olea-europaea
0.843844,0.263031,0.301147,877,244,2,0,240,0.113423,0.03958,0.021905,0.011397,154806,12567,9185,7430,5937,4569,2538,1403,566,296,172,127,0,0,0.000124,-0.53052,0.990615,103007,45.8479,2.32367,0.00214,795.972,69.6011,10181,9228,5392,604,0,0,472,1853,315,441,0,313,3719,10960,0,6361,3392,85,2231,6,182515,36474,0,8784,5,0,39,85,186234,Olea-europaea
0.879611,0.196784,0.250048,775,324,2,1,318,0.11677,0.040624,0.020095,0.010561,140604,6269,6295,7562,6904,5378,2355,963,461,260,12,0,0,0,0.000144,-0.512701,0.980086,99311.3,64.8475,2.27849,0.01029,818.26,99.2506,13307,27192,8053,171,0,0,480,1862,282,39,1,289,3654,332,0,6909,4584,723,92,5,163559,11589,0,12637,0,0,35,5,167213,Olea-europaea
0.727707,0.242663,0.277682,715,280,2,0,276,0.112332,0.039184,0.019942,0.010298,221744,4451,4879,5201,4189,3566,2237,1558,455,188,166,210,0,0,0.000127,-0.516931,0.955534,106351,52.0694,1.71554,0.025684,828.077,76.4827,12853,8084,5530,533,0,0,312,1604,217,283,0,195,3647,11742,0,2858,4413,171,1057,3,206322,34920,0,9943,7,0,3,98,209969,Olea-europaea
0.895208,0.203531,0.254414,839,228,1,1,220,0.119762,0.045147,0.022172,0.013026,205918,2314,2449,3092,3309,2650,1320,555,277,327,225,75,0,0,0.000259,-0.482201,0.890133,98431.1,61.35,1.26002,0.035606,934.938,88.9185,4959,13424,3121,7166,0,0,645,1206,169,179,0,294,3545,1268,0,11794,162,167,7,1,199552,563,0,3283,1626,0,2,46,203097,Olea-europaea
0.976791,0.193241,0.248137,871,243,1,0,237,0.105083,0.041888,0.018408,0.009912,227114,4986,3710,3859,3869,3280,2094,1522,771,112,109,318,114,8,0.000173,-0.507691,0.916501,106531,64.1933,1.31562,0.031354,913.336,93.7254,6303,6327,4434,142,0,0,348,1546,94,126,2,143,3721,491,0,1844,900,90,319,0,244147,30952,161,5334,2,0,66,73,247868,Olea-europaea
0.838885,0.190254,0.236013,19,9,2,0,5,0.112855,0.037239,0.01671,0.008988,137046,5504,3618,2740,2504,2143,1959,2953,1741,3,0,0,0,0,0.000181,-0.574203,0.993859,96228.4,134.172,2.4554,0.003334,857.336,238.485,10122,16852,10862,1187,13,20,1747,2578,277,31,0,928,3537,599,0,2911,1507,569,1016,50,155747,7529,5,12369,0,13,46,7,159284,Olea-europaea
0.526774,0.240602,0.283411,822,399,0,0,391,0.080779,0.034633,0.023276,0.013339,176197,38948,39477,25453,8458,4056,1309,754,435,322,289,576,430,135,0.000096,-0.478013,0.95944,102032,55.216,1.93904,0.015341,680.822,81.4155,29023,3163,1328,466,0,1,410,1320,322,45,1,306,4285,32683,45,723,13,0,192,5,224560,114372,310,1341,9,0,23,8,228845,Paliurus-spina-christi
0.510626,0.203077,0.247894,791,341,0,0,333,0.115745,0.049665,0.014472,0.006604,205239,29698,32355,23169,7874,3815,1215,738,343,231,235,501,580,637,0.000093,-0.481112,0.943315,110710,63.6041,1.71781,0.020892,732.231,90.9708,7170,1453,1088,264,3,1,292,1092,201,67,0,210,4131,2676,14,741,1,0,120,0,252617,134001,162,1089,22,3,24,15,256748,Paliurus-spina-christi
0.530309,0.212852,0.252002,764,354,1,0,348,0.119932,0.043911,0.024354,0.016363,207928,40464,34331,17480,4799,2081,642,567,750,471,259,256,0,0,0.000096,-0.580822,0.983408,108976,35.792,1.64849,0.010051,735.509,51.6507,9880,1618,1427,588,0,3,500,1652,457,44,1,386,4167,6251,305,346,16,3,421,4,258058,127957,559,1443,1,0,34,2,262225,Paliurus-spina-christi
0.564922,0.243008,0.278001,801,372,0,0,364,0.118602,0.040321,0.016861,0.003535,181070,35790,37263,22548,6579,3066,908,551,385,250,209,504,473,316,0.000098,-0.509059,0.967214,103616,58.9238,1.84715,0.015821,702.797,84.5397,23118,2839,1284,383,0,0,322,1254,271,32,1,312,4167,28641,130,751,9,0,320,0,221863,104297,488,1293,0,0,13,7,226030,Paliurus-spina-christi
0.565959,0.201131,0.248197,712,422,3,0,420,0.114687,0.047262,0.023742,0.013163,152654,50853,40613,20114,5887,3011,1254,904,490,418,238,179,0,0,0.000098,-0.566051,0.992984,100490,31.3553,2.03447,0.002136,676.456,49.7712,16844,2741,1980,789,0,0,472,2115,559,284,2,429,4265,20051,357,803,993,0,2542,4,221283,127691,673,2973,0,0,31,61,225548,Paliurus-spina-christi
0.627096,0.217971,0.267418,865,279,0,0,271,0.10862,0.044135,0.016093,0.011177,126106,30874,25973,18903,8034,4337,1633,1123,507,281,268,462,128,30,0.000102,-0.534997,0.989819,105462,50.3036,2.20425,0.001977,736.978,77.6896,16139,2917,1288,600,0,17,535,1490,417,171,0,421,3942,16391,0,1660,315,4,924,0,209330,81595,0,1603,124,0,0,22,213272,Paliurus-spina-christi
0.523865,0.204903,0.248678,550,273,1,0,267,0.097211,0.039785,0.020072,0.009574,253538,26726,23027,10988,2728,1364,632,774,442,176,74,30,0,0,0.000149,-0.605492,0.945684,105426,16.6369,0.993398,0.030634,869.796,24.2963,8677,2398,1312,1025,0,32,612,1387,630,260,0,343,3700,61545,0,1246,627,82,1110,7,289894,12010,0,1939,138,0,0,12,293594,Paliurus-spina-christi
0.613625,0.236598,0.280494,728,334,0,2,322,0.063494,0.042306,0.035262,0.011784,286052,14844,13123,12656,10139,7600,3826,2826,1113,293,157,143,8,0,0.000215,-0.591956,0.987666,92533.3,37.1832,1.70566,0.006116,866.067,55.4942,18679,26954,803,1563,4,765,1663,1188,221,85,9,937,4213,19283,0,28750,153,281,474,13,348351,1021,0,956,12163,4,39,123,352564,Paliurus-spina-christi
0.626493,0.228776,0.270939,648,334,4,2,330,0.000626,0.006944,0.008061,0.012099,335243,10771,7521,7349,6613,5696,3373,2731,1234,179,112,228,156,167,0.000223,-0.657816,0.995684,92021.7,52.3882,1.62565,0.001756,870.116,77.0587,19959,13159,1298,1203,283,147,1186,1213,107,57,57,696,4178,28253,1,6968,186,171,481,37,387113,14478,41,1484,849,344,155,142,391291,Paliurus-spina-christi
0.506803,0.201709,0.246633,519,296,0,0,288,0.074481,0.019335,0.001445,0.012612,306232,30789,24810,10992,2696,1247,464,634,811,107,19,0,0,0,0.000136,-0.627933,0.938055,109747,16.8198,0.825566,0.033365,871.915,23.248,4820,1015,1709,529,0,0,390,1579,454,121,0,306,3863,7676,0,603,347,11,554,3,348263,79692,0,2056,16,0,0,7,352126,Paliurus-spina-christi
0.606226,0.214553,0.269256,713,326,1,1,318,0.09904,0.035731,0.029756,0.015323,163394,30625,27461,17357,6425,3459,1199,809,430,376,341,460,0,0,0.000106,-0.566709,0.986409,108086,42.2756,1.83419,0.00569,774.219,61.2275,10790,2614,1062,581,135,75,633,1378,416,70,0,399,3941,14194,0,1344,189,23,692,1,235079,82076,9,1251,43,225,68,7,239020,Paliurus-spina-christi
0.620795,0.194993,0.244179,510,243,0,1,233,0.098351,0.037216,0.020216,0.01688,285150,19449,17507,9851,3693,2135,955,545,576,292,100,33,0,0,0.000169,-0.593864,0.900197,107168,20.5773,0.734742,0.038405,912.353,30.2835,10073,2547,1264,468,2,24,437,977,299,40,0,329,3619,16120,0,1257,94,70,54,2,324709,38353,0,1358,38,2,7,0,328328,Paliurus-spina-christi
0.585529,0.223786,0.264722,571,333,2,0,329,0.089995,0.023319,0.014064,0.010798,229273,27263,24838,14308,3710,1793,497,373,655,385,166,146,6,0,0.00011,-0.569774,0.951898,109348,27.6937,1.27638,0.026243,798.52,40.4933,10199,2119,1590,655,15,10,455,1412,484,30,0,303,3791,12855,0,697,74,12,73,0,255410,84176,2,1664,20,15,9,0,259201,Paliurus-spina-christi
0.627939,0.245337,0.285625,663,307,1,1,299,0.036095,0.001906,0.01479,0.008536,330108,16203,9382,7415,6573,5364,3077,2523,1298,138,88,196,123,95,0.000226,-0.647855,0.995549,91981.2,50.142,1.64905,0.001531,871.648,72.4077,20509,10069,942,769,248,99,1095,1185,140,39,55,857,4207,22906,22,5451,209,135,581,54,403376,21229,126,1151,669,288,185,133,407583,Paliurus-spina-christi
0.776201,0.232037,0.265817,503,286,1,2,276,0.158043,0.064598,0.026224,0.014787,415872,12061,6115,4623,4132,3578,2219,1939,1025,115,122,244,61,10,0.000346,-0.700549,0.992731,93544.2,37.259,1.08793,0.003814,940.513,51.5821,13851,6907,687,353,364,130,690,946,106,67,47,506,4060,20553,0,1991,120,47,264,2,480447,7942,5,807,732,502,264,62,484507,Paliurus-spina-christi
0.582375,0.248524,0.281427,521,315,0,0,307,0.091204,0.030702,0.013564,0.007446,296567,21705,20000,11171,3392,1859,969,932,395,333,326,262,0,0,0.00013,-0.577558,0.932723,109516,25.5333,1.05277,0.032141,857.647,35.6973,8864,1437,1488,681,0,0,284,1444,395,276,0,212,3828,11185,0,289,606,0,836,0,316838,72846,0,2094,0,0,1,9,320666,Paliurus-spina-christi
0.510527,0.204064,0.246024,603,346,0,0,338,0.07964,0.017594,0.014189,0.014915,255842,25886,25976,15835,5437,2761,816,534,501,460,244,368,0,0,0.000122,-0.560765,0.936335,109203,33.7429,1.16057,0.029728,834.264,46.5497,11069,2145,1387,556,9,11,470,1143,478,41,0,309,3947,15399,0,822,33,9,190,0,299401,76606,11,1420,320,9,39,0,303348,Paliurus-spina-christi
0.566771,0.20636,0.248458,452,259,0,0,251,0.099607,0.039421,0.028399,0.019629,315477,18278,14833,6965,2085,1210,431,424,563,18,0,0,0,0,0.000198,-0.634383,0.912168,105259,13.1985,0.626602,0.038937,932.196,18.6941,7099,2557,1173,876,0,12,611,1268,550,106,0,434,3629,26941,0,1721,458,240,576,5,338765,21638,0,1631,78,0,0,1,342394,Paliurus-spina-christi
0.906819,0.272626,0.306029,691,360,1,0,354,0.130503,0.083514,0.023546,0.00361,177000,17746,18697,12973,4936,2320,841,646,426,295,262,465,256,87,0.000117,-0.494511,0.939084,105975,64.6666,1.6068,0.024633,797.153,89.3223,16401,2862,800,480,184,12,540,1040,335,38,1,352,3786,54670,146,1172,11,3,120,0,199045,16594,395,811,58,184,252,1,202831,Paliurus-spina-christi
0.797174,0.275783,0.305374,475,253,0,0,245,0.119172,0.067409,0.027529,0.005889,390213,11236,11186,6695,2419,1279,529,472,362,241,194,222,2,0,0.000499,-0.57039,0.802325,96045.9,19.0399,0.372459,0.046652,987.031,25.6041,0,11026,231,1632,3,207,1499,535,162,1,0,466,3768,0,0,13370,10,464,2,0,407817,0,0,241,22581,3,37,0,411585,Paliurus-spina-christi
0.547113,0.226881,0.265903,484,253,0,0,245,0.109901,0.040398,0.019505,0.014758,245343,7404,6247,3635,1404,896,557,599,146,145,96,76,0,0,0.000133,-0.575593,0.941073,108837,29.9382,1.14688,0.030422,859.586,41.9362,8158,1444,1291,647,0,40,378,1252,419,170,0,222,3388,9486,0,232,298,20,630,0,219785,45563,0,1589,85,0,0,5,223173,Paliurus-spina-christi
0.672804,0.210576,0.256501,527,255,0,0,247,0.119431,0.042874,0.02057,0.004544,405227,16666,13005,6671,2276,1411,723,719,438,33,0,0,0,0,0.000214,-0.650317,0.913304,104667,11.5798,0.557347,0.039767,942.879,15.5354,6280,2491,1334,1037,0,0,755,1458,596,248,0,459,3922,26904,0,2842,795,70,1178,7,417657,27683,0,2129,78,0,0,13,421579,Paliurus-spina-christi
0.608734,0.201143,0.244423,561,288,1,0,282,0.119087,0.028679,0.010086,0.008239,236688,25069,21863,11293,2952,1365,751,1258,710,176,16,2,0,0,0.000142,-0.595312,0.939026,107103,22.0471,1.01449,0.031604,867.847,29.6123,11373,2417,1227,1015,0,37,671,1283,552,48,0,439,3729,37823,0,1430,103,34,363,6,278692,29042,0,1330,94,0,0,3,282421,Paliurus-spina-christi
0.50689,0.214713,0.259094,791,338,0,0,330,0.079388,0.047602,0.026986,0.012309,202386,32215,32720,20892,7279,3978,1374,908,496,177,155,476,373,164,0.000095,-0.537403,0.976231,107790,46.5038,1.82586,0.014275,718.646,69.8873,15413,2023,1445,550,0,0,355,1567,334,178,2,303,4111,8935,39,548,194,6,984,1,242295,124278,291,1639,27,0,17,56,246406,Paliurus-spina-christi
1.00947,0.258646,0.299977,705,399,2,0,395,0.118808,0.030954,0.000665,0.005563,186632,28292,29273,19844,7234,3883,1538,1256,515,278,303,636,222,79,0.000133,-0.531406,0.937871,106275,52.5762,1.34724,0.028905,843.626,70.224,15032,4576,1171,661,113,12,550,1275,349,135,0,386,4094,52381,340,1862,100,11,437,5,271407,21094,807,1271,137,121,101,7,275501,Paliurus-spina-christi
0.492589,0.208041,0.250064,745,352,0,0,344,0.125479,0.061335,0.037046,0.010648,161686,40971,33850,16830,4514,2330,856,584,465,305,286,550,185,26,0.0001,-0.56453,0.985834,106239,48.0215,1.83252,0.007781,733.922,69.7435,14736,2297,1430,480,0,0,331,1546,388,137,1,317,4040,16204,439,454,371,1,838,1,226277,98829,794,1801,0,0,25,25,230317,Paliurus-spina-christi
0.58469,0.194987,0.254258,721,341,0,0,333,0.100723,0.042759,0.019518,0.009306,242722,24477,26146,18939,7522,3761,1202,703,663,321,386,544,23,4,0.000103,-0.527535,0.949629,110647,37.6648,1.51797,0.023683,780.513,54.9721,9193,2174,1345,593,54,45,577,1508,397,65,0,336,4097,5993,0,1084,28,4,278,0,279574,110106,3,1373,89,59,17,6,283671,Paliurus-spina-christi
0.541076,0.209577,0.254346,569,326,0,0,318,0.089241,0.018223,0.015372,0.009278,311349,26861,23637,12210,3213,1375,452,537,544,370,133,72,0,0,0.00012,-0.590693,0.941613,109657,21.4406,1.04355,0.029714,833.152,32.1156,9444,1676,1460,613,0,0,359,1409,454,131,0,298,3968,10820,0,449,202,8,233,2,324851,92207,0,1662,134,0,0,4,328819,Paliurus-spina-christi
0.638948,0.168988,0.212254,743,341,1,0,335,0.087948,0.053506,0.025847,0.004926,208997,18482,21180,16447,7302,3950,1434,1147,662,234,268,379,60,24,0.000126,-0.527692,0.940593,107158,43.7555,1.4194,0.028375,831.377,61.4544,15100,3647,717,846,0,327,891,1098,491,83,0,587,3986,41508,0,1082,13,18,97,0,255833,34474,0,730,613,0,0,2,259819,Paliurus-spina-christi
0.824582,0.221377,0.264479,702,280,1,0,274,0.084143,0.03629,0.002932,0.003483,354770,10542,8836,8449,7204,5692,3044,2292,1136,271,199,337,142,51,0.000215,-0.682619,0.996126,92840.7,47.1613,1.50595,0.001891,868.651,65.8222,20079,9908,1306,747,305,93,745,1197,178,66,57,588,4167,32915,1,5047,157,45,414,8,402807,18434,105,1463,431,730,232,102,406974,Paliurus-spina-christi
0.72599,0.245857,0.291888,646,245,1,0,239,0.077829,0.043038,0.032765,0.013411,357055,15675,14909,9160,3567,2068,721,614,406,142,73,124,9,0,0.000365,-0.558067,0.868404,95705.6,23.0441,0.682811,0.040605,958.922,30.9663,6,13983,886,5272,0,10,1673,751,428,4,0,601,3910,0,0,31340,88,536,152,5,380352,0,0,974,13036,0,0,0,384262,Paliurus-spina-christi
0.968248,0.292091,0.327726,766,335,0,0,327,0.116196,0.050257,0.019201,0.006525,160632,21913,23768,16929,6719,3622,1337,963,746,317,300,365,36,0,0.00013,-0.514695,0.947821,103588,49.7146,1.5684,0.024965,817.844,69.4614,8785,5734,1040,759,52,15,699,1304,444,113,0,443,3884,69739,129,4157,52,18,313,1,216861,4690,425,1092,275,67,111,2,220745,Paliurus-spina-christi
