@relation 'classificacao_imagem-weka.filters.unsupervised.attribute.Remove-R56,69,82-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute QCCH0 numeric
@attribute QCCH2 numeric
@attribute QCCH3 numeric
@attribute QCCH4 numeric
@attribute QCCH7 numeric
@attribute QCCH10 numeric
@attribute QCCH14 numeric
@attribute QCCH18 numeric
@attribute QCCH26 numeric
@attribute QCCH31 numeric
@attribute QCCH33 numeric
@attribute QCCH35 numeric
@attribute QCCH36 numeric
@attribute QCCH37 numeric
@attribute QCCH38 numeric
@attribute QCCH39 numeric
@attribute HARALICKAngular2ndMoment0 numeric
@attribute HARALICKInverseDiff.Moment0 numeric
@attribute HARALICKSumAverage0 numeric
@attribute HARALICKInformationMesuresofCorrelation10 numeric
@attribute HARALICKInformationMesuresofCorrelation20 numeric
@attribute HARALICKSumVariance45 numeric
@attribute HARALICKContrast135 numeric
@attribute HARALICKSumVariance135 numeric
@attribute HARALICKDifferenceVariance135 numeric
@attribute vetor_caracteristica_4 numeric
@attribute vetor_caracteristica_20 numeric
@attribute vetor_caracteristica_21 numeric
@attribute vetor_caracteristica_25 numeric
@attribute vetor_caracteristica_36 numeric
@attribute vetor_caracteristica_37 numeric
@attribute vetor_caracteristica_40 numeric
@attribute vetor_caracteristica_41 numeric
@attribute vetor_caracteristica_42 numeric
@attribute vetor_caracteristica_45 numeric
@attribute vetor_caracteristica_58 numeric
@attribute vetor_caracteristica_59 numeric
@attribute vetor_caracteristica_62 numeric
@attribute vetor_caracteristica_63 numeric
@attribute vetor_caracteristica_68 numeric
@attribute vetor_caracteristica_80 numeric
@attribute vetor_caracteristica_84 numeric
@attribute vetor_caracteristica_85 numeric
@attribute vetor_caracteristica_104 numeric
@attribute vetor_caracteristica_105 numeric
@attribute vetor_caracteristica_106 numeric
@attribute vetor_caracteristica_126 numeric
@attribute vetor_caracteristica_127 numeric
@attribute histogram_acc0 numeric
@attribute histogram_acc16 numeric
@attribute histogram_acc26 numeric
@attribute histogram_acc43 numeric
@attribute histogram_acc46 numeric
@attribute histogram_acc63 numeric
@attribute classes {Acer-campestre,Acer-monspessulanum,Acer-negundo,Albizia-julibrissin,Alnus-cordata,Arbutus-unedo,Betula-pendula,Broussonetia-papyrifera,Buddleja-davidii,Buxus-sempervirens,Carpinus-betulus,Castanea-sativa,Celtis-australis,Cerasus-mahaleb,Corylus-avellana,Cotinus-coggygria,Crataegus-azarolus,Crataegus-monogyna,Daphne-cneorum,Diospyros-kaki,Euphorbia-characias,Ficus-carica,Fraxinus-angustifolia,Ginkgo-biloba,Hedera-helix,Ilex-aquifolium,Juniperus-oxycedrus,Laurus-nobilis,Nerium-oleander,Olea-europaea,Paliurus-spina-christi,Pistacia-lentiscus,Pistacia-terebinthus,Pittosporum-tenuifolium,Pittosporum-tobira,Platanus-x,Populus-alba,Populus-nigra,Populus-tremula,Prunus-laurocerasus,Punica-granatum,Quercus-coccifera,Quercus-ilex,Quercus-petraea,Quercus-pubescens,Rhamnus-alaternus,Rhus-coriaria,Robinia-pseudoacacia,Ruscus-aculeatus,Syringa-vulgaris,Ulmus-minor,Viburnum-tinus,Vitex-agnus-castus}

@data
137523,22939,14265,12282,11596,9891,6559,4595,607,292,280,172,306,115,8,0,0.098418,0.659408,397.467,-0.532204,0.985393,104370,83.2597,448844,85.8878,21654,11512,7872,339,54,167,0,855,1612,0,161,0,564,3926,7860,0,2593,5582,0,508,1736,66,265719,44061,7,122,67,185,269645,Quercus-ilex
248846,7889,10416,12552,15132,11486,6177,3663,938,342,214,222,459,440,339,552,0.362056,0.675197,373.821,-0.409647,0.927983,109709,154.035,421124,158.199,16051,4857,2913,226,0,42,0,425,1640,0,40,8,368,4422,871,25,450,236,0,2,945,1,293233,113307,388,50,36,160,297655,Quercus-ilex
213743,3416,4035,4878,7154,7675,6167,6068,877,342,244,158,199,30,0,0,0.332651,0.727467,412.232,-0.507717,0.957697,104696,98.1635,472333,100.887,22876,12466,6622,504,0,100,0,962,1600,0,113,0,618,3814,3535,0,2608,3280,0,623,1214,105,254882,32154,1,94,57,174,258696,Quercus-ilex
139015,15271,16380,14963,7778,3050,982,794,1091,186,2,0,0,0,0,0,0.255028,0.627505,366.267,-0.446847,0.954316,88376,59.9218,380946,61.9304,374,5558,1509,1951,9,162,20,2597,1386,2,480,0,1371,3817,21,0,98482,139,0,934,127,230,139057,0,1,0,0,181,142874,Quercus-ilex
136609,21768,22981,20013,9126,3583,1520,1493,1086,182,0,0,0,0,0,0,0.205213,0.597801,338.418,-0.461065,0.967551,87166.8,56.6694,341440,58.7824,12677,19241,1483,1928,26,149,113,2869,1937,0,453,0,1375,3931,9679,0,93601,84,1,1020,212,309,142787,2,0,0,0,271,146718,Quercus-ilex
201549,5542,5898,6712,8422,7781,5512,4298,956,368,230,80,57,20,0,0,0.365466,0.71214,402.287,-0.486768,0.951438,104247,85.8297,456134,88.3665,27458,13187,4993,556,0,145,0,1121,1609,0,122,0,642,3833,9504,0,2920,2556,0,770,1082,11,238604,29524,0,74,45,246,242437,Quercus-ilex
280166,6395,8210,9345,9105,5895,2855,1793,854,372,276,264,472,432,295,205,0.673859,0.854884,453.304,-0.502581,0.844103,100062,79.7708,534261,80.5691,6296,13581,3163,385,4,253,5,1409,737,0,37,0,358,3780,726,0,30902,1018,0,354,25,2,333020,1469,5,0,0,42,336800,Quercus-ilex
187486,8772,9764,11424,13734,11449,6326,4361,992,289,298,236,512,448,317,514,0.309096,0.635651,363.994,-0.393835,0.938173,107170,195.741,403702,201.809,26478,8852,3084,270,11,192,9,624,1872,0,38,5,484,4380,3348,0,1923,331,0,61,745,7,239976,86078,30,47,30,166,244356,Quercus-ilex
198684,16064,12837,11079,11929,10175,6032,3937,659,277,221,187,315,267,245,475,0.165754,0.684234,393.57,-0.52085,0.978529,106240,150.04,445501,153.827,28393,7177,2089,449,38,167,0,580,1401,0,34,2,534,4166,6451,0,1247,628,0,36,1400,40,282827,61752,31,71,37,265,286993,Quercus-ilex
127127,16928,21534,24187,18175,9668,3790,2193,699,472,378,307,644,562,246,90,0.241278,0.605134,331.894,-0.421825,0.954421,101362,115.171,352680,118.727,33256,6620,1949,545,0,32,12,909,1351,3,23,2,660,4297,26704,0,2971,163,0,319,149,10,189206,77578,0,21,6,307,193503,Quercus-ilex
190738,21307,15867,11890,11416,10693,8176,7978,1789,451,337,327,524,409,262,548,0.115193,0.598337,365.326,-0.462348,0.980415,103389,220.248,400275,227.168,18875,8969,5061,251,0,65,0,534,2178,0,26,18,626,4830,860,4,835,1244,0,6,2439,13,299582,100866,243,62,35,208,304412,Quercus-ilex
200271,10019,12939,14744,14961,10270,4421,2487,871,230,210,195,361,256,196,410,0.417397,0.717403,392.802,-0.431651,0.920148,109020,127.459,448212,130.362,20818,4829,2115,362,18,223,15,599,1325,0,28,3,410,3993,3841,0,804,110,0,28,306,3,270261,73393,32,40,5,204,274254,Quercus-ilex
221572,3123,3915,4977,7029,7458,5876,5771,936,514,275,134,162,46,0,0,0.488639,0.751348,412.536,-0.476347,0.923461,106392,92.6459,475168,95.0486,16014,12507,5012,256,77,306,0,891,1653,0,87,1,474,3797,1195,5,3276,1896,0,155,839,96,259637,43281,123,67,45,104,263434,Quercus-ilex
166188,14695,9480,9399,11483,10925,7573,5662,763,298,283,238,270,164,48,6,0.05116,0.612562,393.063,-0.482716,0.982184,104621,109.285,442491,113.102,26429,9903,7034,514,0,54,0,861,1642,0,117,0,545,3997,6892,0,1414,2444,0,632,1033,29,267792,51290,0,75,50,231,271789,Quercus-ilex
127943,55448,25520,14092,9293,7938,5352,4315,772,433,343,219,146,10,0,0,0.025116,0.592511,409.742,-0.489426,0.985723,102313,61.4979,464993,63.8229,16645,9181,6387,391,0,135,0,1168,1953,0,176,0,761,4198,3134,0,2496,7096,0,1855,4099,54,337359,53120,0,146,111,297,341557,Quercus-ilex
168081,7618,6782,7503,9615,9743,7878,7907,2128,121,19,23,26,22,12,0,0.042899,0.640686,383.525,-0.554671,0.992551,88186.3,169.136,405421,174.864,26472,33729,8499,6339,0,11,0,2242,2284,1,166,5,899,3987,17279,0,15170,1576,0,179,525,7,243747,1330,0,7,25,285,247734,Quercus-ilex
244450,4990,4821,4321,7112,8618,8452,10295,3976,552,201,75,43,12,4,0,0.089454,0.683445,407.275,-0.560445,0.988818,97591.9,237.734,454539,245.025,38531,46938,2691,4288,8,66,36,3156,1904,4,377,1,1238,4291,12523,0,11797,146,0,295,453,38,312972,1411,11,2,12,300,317263,Quercus-ilex
236258,7507,8732,10251,13369,12126,7673,6316,1744,458,357,225,407,247,147,286,0.359247,0.657935,373.794,-0.375379,0.915749,106248,196.579,416280,202.715,48360,10643,3741,741,9,234,13,979,1443,1,60,4,755,4524,12484,0,1403,316,0,75,156,13,288690,69641,18,19,42,227,293214,Quercus-ilex
110087,16199,22083,25316,21798,11940,4416,2162,654,391,331,301,652,612,241,157,0.245746,0.593109,321.932,-0.403872,0.947015,101736,115.664,340660,119.535,27485,4926,2218,616,0,33,0,948,1499,1,9,1,502,4239,14037,0,2317,179,0,371,125,0,186577,106259,2,21,16,268,190816,Quercus-ilex
190100,6639,5237,6092,8117,8718,7236,9048,3874,151,93,32,30,2,3,0,0.033166,0.673488,403.197,-0.596389,0.995179,90637.2,175.858,438564,181.178,19379,35525,8589,8708,0,9,2,2980,2338,0,353,2,1122,4107,9899,0,16786,547,0,289,751,24,276106,1119,0,10,49,303,280213,Quercus-ilex
111826,12495,16720,19384,15690,8317,3021,1557,708,386,403,389,630,316,89,2,0.190549,0.53142,332.068,-0.340249,0.92787,84353.9,126.445,329350,131.577,5859,18158,2905,1471,0,85,1,1872,1437,0,202,0,867,3959,158,0,119406,279,0,554,67,135,135013,3,0,0,0,127,138972,Quercus-ilex
153098,8483,6092,6261,7933,8912,7845,11100,5214,365,199,161,145,68,26,5,0.020071,0.596155,363.86,-0.545498,0.995473,89825.5,259.906,379384,269.183,38746,30855,12838,3789,0,32,0,1907,2452,0,192,13,883,4098,8350,0,5035,6887,0,63,1329,25,237929,23966,5,14,55,222,242027,Quercus-ilex
255263,13114,12646,13746,13293,9834,5110,3253,854,255,182,245,361,435,397,626,0.240123,0.683685,380.527,-0.465247,0.957569,110810,144.003,432381,147.629,18012,3555,1700,295,9,64,55,519,1181,0,18,0,305,4285,2075,0,681,156,0,72,181,0,310576,107746,16,39,7,203,314861,Quercus-ilex
181050,10161,8447,9399,11250,9773,7003,7283,2492,32,20,2,0,0,0,0,0.028539,0.676179,390.052,-0.617105,0.996462,84293.8,112.609,409695,116.076,16691,28647,14364,9675,0,15,0,2605,2744,0,383,6,1199,4098,16556,0,16425,2445,0,235,1604,31,276871,889,0,7,30,254,280969,Quercus-ilex
209211,7489,5146,5584,7160,8034,7117,8444,2804,260,122,70,72,13,0,0,0.057,0.722003,418.045,-0.618502,0.993731,100838,151.808,476193,155.678,17670,20973,9958,443,3,737,0,1174,1971,0,165,23,512,3865,654,5,2387,5323,0,47,976,4,303113,28753,217,13,64,54,306978,Quercus-ilex
219082,8170,5196,5371,6676,6999,5665,5986,1529,204,76,24,11,4,0,0,0.059721,0.772062,441.815,-0.645667,0.992699,91560.5,92.9284,502661,94.7325,10044,18510,5502,6167,0,2,1,3005,1440,1,249,2,875,3651,4546,0,8432,459,0,426,456,24,318510,117,0,1,9,279,322161,Quercus-ilex
176285,11544,14200,15466,14083,8980,4290,2981,659,283,299,252,437,316,102,32,0.252327,0.67563,371.44,-0.494353,0.96764,108893,94.3763,416643,97.0202,17095,5260,2820,524,0,92,0,827,1556,0,53,0,408,3939,4668,2,2256,600,0,490,579,0,234792,81852,36,69,32,281,238731,Quercus-ilex
191883,8245,9470,10749,13132,11910,8854,9243,3372,247,82,21,19,0,0,0,0.046829,0.625545,370.139,-0.558166,0.993678,96649.6,190.887,397694,197.746,40505,31301,15721,4281,0,83,1,2377,2699,0,254,4,843,4293,13459,0,9587,11170,0,284,676,23,265930,29533,0,8,35,191,270223,Quercus-ilex
169981,8631,7511,7959,10549,10048,6781,5225,1310,413,196,116,195,154,162,1039,0.274472,0.666445,378.496,-0.436109,0.950968,111134,220.067,429961,225.569,7394,5472,2648,237,44,115,79,474,1304,0,15,3,138,3916,123,331,853,146,2,156,353,0,239825,86576,1712,73,34,90,243741,Quercus-ilex
206768,4160,3970,4170,6157,7263,7045,10156,7253,1269,418,145,118,41,21,1,0.072291,0.615859,368.089,-0.512605,0.988737,100890,355.193,400681,367.854,43970,24243,9374,4241,0,36,1,3211,2315,0,409,7,885,4093,6848,0,2684,898,0,162,379,25,252153,49142,10,42,41,178,256246,Quercus-ilex
134161,4109,4605,5921,9256,10730,8843,9674,4987,962,581,368,570,591,562,925,0.332567,0.617562,389.736,-0.311329,0.891995,92827.1,527.317,421159,544.083,2471,46330,18054,3577,154,972,81,6650,963,1,83,1,546,4483,3,0,46295,420,0,146,13,2,210993,2770,360,0,0,42,215476,Quercus-petraea
229568,26312,28952,27982,14995,6209,2099,1159,574,291,322,307,444,304,149,45,0.183709,0.745205,408.556,-0.6022,0.981899,95460.2,56.9236,453608,57.8606,12,18940,3927,57,11637,11361,0,924,1628,0,236,7,265,4351,0,1022,72851,2163,0,77,1073,1,305801,295,2927,10,55,51,310152,Quercus-petraea
223822,29638,30841,27834,14527,6862,2763,1737,997,485,422,363,524,236,76,28,0.166112,0.713106,387.008,-0.579015,0.983283,94638.7,66.1606,419476,67.4539,1,22186,11909,132,1428,8282,0,2440,2236,0,394,1,406,4704,0,4519,92611,4225,0,662,551,1,286617,1404,11515,14,5,50,291321,Quercus-petraea
227490,32687,33593,30709,15956,7604,3073,1934,982,406,412,375,615,380,151,79,0.117536,0.680686,374.038,-0.57744,0.988372,91867.9,71.8051,396621,73.3561,1,28275,20108,87,214,9934,0,2631,2343,0,286,0,371,4953,0,3734,101922,8504,0,781,1244,0,285168,699,11220,32,36,71,290121,Quercus-petraea
154678,5821,7907,10381,15636,15120,10742,9622,4133,722,512,403,740,623,491,980,0.292543,0.587481,375.852,-0.307127,0.900512,91047.1,438.113,398163,453.378,4129,61926,34966,2065,218,2004,12,6391,1313,3,229,1,711,5034,43,1,50169,5298,0,206,34,1,240395,3401,491,0,0,20,245429,Quercus-petraea
257897,28724,31857,30594,18399,8310,2825,1514,787,473,345,292,468,440,306,109,0.122377,0.661939,367.8,-0.555892,0.985821,90852.5,72.0769,386294,73.6981,25,35530,33534,40,197,7533,0,1613,2269,0,172,0,196,4973,0,2022,79548,41000,0,277,1541,0,291960,966,7471,16,24,52,296933,Quercus-petraea
107182,34551,37164,34469,17939,7340,2356,1187,451,225,266,224,521,558,561,598,0.083546,0.633972,354.965,-0.537816,0.987486,88125.2,116.588,364751,118.91,17,27901,22183,49,152,6397,0,722,1587,0,167,0,195,4525,0,1151,87321,12761,0,72,448,0,197024,689,5900,7,19,26,201549,Quercus-petraea
114635,10823,14370,17381,17650,13258,7478,5714,1849,529,357,257,431,293,295,525,0.103092,0.541322,364.748,-0.394203,0.96734,89590,293.927,380373,304.051,5998,45265,24242,1185,322,821,61,3891,1891,1,306,0,1146,4632,191,0,61233,5360,0,404,299,18,197773,2190,281,0,0,34,202405,Quercus-petraea
186010,22698,25285,25279,16083,7780,2826,1474,751,399,324,299,621,429,310,277,0.143036,0.686203,395.959,-0.554548,0.982061,92128.7,85.5384,429486,87.1913,6,18034,33144,83,4,12767,0,2905,2052,0,195,1,256,4481,0,414,13135,53354,0,993,614,0,255054,347,1901,5,6,42,259535,Quercus-petraea
116887,32509,33078,28994,12396,4923,1721,829,618,371,341,248,553,525,381,327,0.106471,0.66912,371.018,-0.554354,0.986582,90840.8,104.312,390961,106.103,0,18296,9750,49,1513,7194,0,1200,1669,0,197,0,308,4325,0,2349,80851,2294,0,397,687,0,192134,182,6543,2,28,80,196459,Quercus-petraea
139792,31807,34148,30831,16328,7045,2306,1280,605,259,265,278,424,260,116,30,0.125049,0.664334,379.074,-0.559117,0.987128,89248.3,67.6546,400353,69.1024,0,23401,8997,81,12370,14623,0,1189,1822,0,259,1,330,4354,0,744,66003,4996,0,237,2821,0,225541,37,2511,106,14,84,229895,Quercus-petraea
199546,31987,31541,28503,14029,6317,2526,1535,634,347,336,266,627,491,317,153,0.117775,0.668678,374.638,-0.569319,0.988652,91905.9,77.6519,397534,79.1759,1,24125,16635,63,289,5860,0,855,2026,0,246,2,409,4765,0,2138,99568,7863,0,22,1570,1,261580,496,7860,17,17,60,266345,Quercus-petraea
381956,26542,23840,20524,10272,4654,1974,1387,656,281,182,34,23,1,0,0,0.073005,0.754057,413.154,-0.643369,0.992627,91545.1,28.7982,455377,29.3806,22,17419,12905,76,488,7234,0,2064,2562,0,417,3,423,4871,3,3378,78667,5363,0,820,2710,0,426721,1915,7233,13,58,122,431592,Quercus-petraea
206231,27237,30254,29530,19222,9953,4285,3062,1547,594,410,261,271,82,15,0,0.085798,0.650133,374.524,-0.579097,0.992111,89118,69.5598,393502,71.5689,61,29455,23900,166,1189,18569,0,6333,3545,0,1143,1,599,4985,5,2460,76115,9659,0,3766,1199,14,273935,2815,7141,216,87,85,278920,Quercus-petraea
211840,7262,9947,12021,14227,10997,6270,5352,2824,526,347,315,573,528,376,466,0.351932,0.649554,391.526,-0.352977,0.90531,95052.6,253.199,426864,260.303,6525,43469,19461,1483,307,706,95,5207,1254,0,166,0,780,4749,311,0,63981,2786,0,540,21,5,260761,1456,92,0,0,37,265510,Quercus-petraea
269292,23756,24717,22446,12373,6415,2923,1678,922,416,328,225,237,125,34,24,0.216959,0.747644,409.522,-0.603302,0.981568,95113.1,48.0395,454631,48.9759,2,22541,16464,53,1353,14850,0,3023,2161,0,473,5,332,4541,0,2910,53502,5513,0,1582,1258,0,317229,1304,6068,11,37,55,321770,Quercus-petraea
148446,5242,6525,8577,11138,10435,6323,5036,2158,481,378,336,662,577,414,384,0.252649,0.589281,386.892,-0.345979,0.927236,88326.8,310.368,410683,320.67,331,38704,22177,3927,619,4028,389,13541,1097,0,592,0,964,4569,1,0,41175,2143,7,1312,8,9,184507,808,285,0,1,17,189076,Quercus-petraea
181675,28796,30708,27671,12658,4829,1572,728,481,359,364,368,584,383,154,31,0.136002,0.717584,387.902,-0.598783,0.986862,93620.7,69.3802,419451,70.518,14,18424,5615,35,6820,7426,0,1078,1505,0,252,2,305,4350,0,2307,82443,1989,0,98,431,0,241924,651,6093,3,3,46,246274,Quercus-petraea
123659,23459,23399,20910,9496,3871,1216,713,644,197,210,243,441,403,478,731,0.098863,0.673978,372.214,-0.571349,0.989115,94150.9,113.054,397367,114.819,0,18494,5182,66,293,2360,0,489,1512,0,193,1,199,4067,0,8782,57089,2183,0,17,864,2,173210,748,20311,47,24,53,177277,Quercus-petraea
352750,20299,20950,18815,9887,4540,1763,1313,800,317,274,297,492,366,212,80,0.233601,0.783057,419.92,-0.625539,0.979424,98535.3,54.8865,475949,55.6169,6,21120,18210,47,97,5180,0,1167,1845,0,203,0,331,4747,0,4829,55778,15999,0,227,595,0,375705,816,10514,19,8,38,380452,Quercus-petraea
187745,31408,32520,28841,13638,5552,1884,1051,425,247,239,236,385,401,460,710,0.15203,0.708197,371.727,-0.588521,0.986203,98111.9,87.3568,402030,88.7524,11,23083,13962,66,10,3843,0,794,1420,0,144,0,206,4299,0,26407,36021,9372,0,86,154,3,250828,17978,46192,53,4,30,255127,Quercus-petraea
139764,26856,28821,27384,14553,6070,1925,744,458,256,249,261,503,333,282,318,0.107597,0.667621,372.128,-0.552604,0.98547,91220.2,91.3592,393090,93.1099,3,19409,12337,110,830,6552,0,1222,1569,0,176,0,220,4185,0,1503,88691,2658,0,238,746,0,201643,512,5234,48,0,43,205828,Quercus-petraea
226198,3447,4095,5056,8356,9835,8457,8910,5635,1221,619,351,571,475,409,793,0.419303,0.684257,418.241,-0.344215,0.885638,94222.5,443.403,467333,455.171,227,50011,25186,4200,207,4215,76,16396,1443,1,273,0,868,4745,0,0,21401,768,0,810,86,9,291885,3241,689,0,0,16,296630,Quercus-petraea
361292,30997,30453,25621,11561,5213,2183,1585,756,365,313,317,561,375,182,89,0.225099,0.744429,392.557,-0.59251,0.980359,97030,57.6516,431059,58.5918,1,25243,13036,63,238,6163,0,1901,2207,0,283,0,408,5168,0,10389,108728,4397,0,466,971,1,377391,2354,22707,6,12,130,382559,Quercus-petraea
153564,6794,9134,11407,13555,11497,7306,5712,1971,454,339,351,696,596,453,705,0.303543,0.634153,392.154,-0.364183,0.923004,94326.8,281.303,426861,289.094,6206,36307,17891,2113,125,639,39,3678,1096,0,133,0,694,4716,974,1,50950,4669,1,169,29,3,222707,2452,151,0,0,56,227423,Quercus-petraea
160549,11166,14896,17936,18452,13317,7222,5384,2397,613,419,299,583,491,433,761,0.2141,0.581582,364.556,-0.365002,0.940928,90645.2,266.739,381511,275.24,9478,46036,16218,1701,328,880,120,4955,1310,1,200,0,816,4908,1204,5,90247,1379,9,676,23,2,225446,2172,306,0,0,52,230354,Quercus-petraea
339960,33778,32310,26954,11241,4687,1878,1249,635,350,346,312,438,308,174,248,0.202887,0.741936,392.853,-0.605042,0.983402,95797.9,55.927,429801,56.7851,3,21944,14805,60,866,7396,0,1767,2487,0,307,1,476,5274,0,5922,108831,10029,0,414,1911,1,359549,1265,13269,6,55,88,364823,Quercus-petraea
122233,11886,16289,19850,20903,14119,7066,5279,2851,543,404,321,591,559,453,683,0.178122,0.558131,355.06,-0.362883,0.946416,89109.9,268.046,366266,276.959,8928,50112,25031,719,618,1057,132,4429,1549,0,240,2,911,5012,916,7,73685,6639,2,538,35,10,204217,2647,366,0,0,38,209229,Quercus-petraea
133345,4790,6940,9085,13941,13710,8993,6890,2554,462,354,277,545,456,353,678,0.323771,0.61647,383.794,-0.326522,0.901171,93314.4,351.343,412983,362.46,5205,43620,18136,2172,232,471,61,4731,1365,3,108,0,775,4480,103,0,53836,1415,0,396,49,13,209983,1337,152,0,0,33,214463,Quercus-petraea
107997,29339,32968,31282,17232,7393,2333,1076,572,251,270,270,494,406,303,350,0.113512,0.65137,363.077,-0.540951,0.984972,93532.6,94.1502,383492,96.1051,10,30118,8915,119,112,2810,0,666,1845,0,181,3,251,4330,0,12149,61805,4898,0,28,1829,0,203077,549,30447,122,75,47,207407,Quercus-petraea
120091,45466,41081,31668,10908,4255,1510,1317,1071,522,257,257,441,393,264,362,0.10308,0.666508,358.718,-0.565867,0.989052,90855.8,91.4164,373809,93.0222,1,16678,5733,68,115,3767,0,1613,2602,0,272,1,722,4542,0,3598,109122,1856,0,343,2028,5,205349,424,11629,57,28,86,209891,Quercus-petraea
198044,27953,30379,29854,17688,8582,3539,2080,982,514,646,465,873,652,504,632,0.089129,0.650809,362.411,-0.558002,0.989279,91614.9,115.388,379878,117.76,5,30585,5710,40,5368,10488,0,2465,2217,0,408,1,512,5201,0,15785,95166,1192,0,303,468,0,255948,1673,30603,39,12,30,261149,Quercus-petraea
137521,6245,8105,11018,15583,15042,9870,8191,2679,468,376,311,552,563,569,1057,0.269949,0.571951,370.387,-0.304908,0.902476,89519.3,387.976,388220,401.601,3833,56972,31027,2899,227,725,105,5608,1247,0,114,0,767,5020,16,1,56713,3342,8,365,14,9,211616,1371,223,0,0,50,216636,Quercus-petraea
176989,22643,26768,26365,14796,6071,2214,1749,811,521,515,467,779,600,359,163,0.247141,0.679184,379.561,-0.507366,0.97127,100967,101.4,417339,103.581,16244,10211,963,992,137,368,112,1271,1591,4,8,0,1025,4815,82823,2,8401,57,32,73,533,16,247957,8261,99,7,15,629,252772,Quercus-pubescens
158703,45789,36440,31765,15175,6081,2387,1885,1078,613,493,434,672,462,299,209,0.067535,0.630522,364.682,-0.546304,0.991004,97852,85.3683,391646,87.4969,22451,12709,1236,1127,5,9,242,1623,2791,8,28,0,1746,5365,108772,0,8433,116,148,95,1825,293,288008,14863,23,33,18,1525,293373,Quercus-pubescens
212642,18635,22470,25413,21753,12176,4514,2428,1001,538,465,447,937,900,763,922,0.113258,0.616237,352.031,-0.489585,0.980255,101098,129.896,378705,133.388,48398,12203,2303,591,4,8,42,743,2237,0,32,2,1013,5393,49210,0,6407,129,0,34,603,16,281056,66138,24,29,18,662,286449,Quercus-pubescens
163724,38032,34087,30377,14645,5527,1849,1390,892,597,545,490,805,715,497,532,0.155082,0.670892,378.502,-0.545499,0.985197,100423,96.2027,415000,98.059,16098,10118,1129,867,6,6,203,1086,2142,5,16,1,1147,5142,97854,0,8221,65,142,33,772,52,280404,8519,0,15,7,1004,285546,Quercus-pubescens
202339,18243,22763,25669,20316,10585,3767,2188,1144,463,440,435,591,473,298,130,0.080935,0.568581,338.757,-0.496497,0.987974,98547.9,105.421,357552,109.123,43237,13023,3011,739,85,247,205,1222,1763,6,40,4,908,4775,41682,0,4923,792,178,127,1094,14,249952,75739,23,58,20,517,254727,Quercus-pubescens
139897,26187,24502,23822,15918,7571,2644,1674,843,414,342,336,504,408,316,332,0.121262,0.644338,377.806,-0.521201,0.984883,103185,103.412,417869,105.886,23797,8513,1368,804,49,128,158,1049,1946,1,27,0,1134,4658,38868,0,4821,184,58,107,981,89,249663,42832,31,8,18,708,254321,Quercus-pubescens
205365,18765,22424,23465,16268,8840,3708,2671,888,587,515,500,1055,827,504,345,0.160305,0.659058,371.962,-0.517456,0.980845,106677,110.605,414247,113.236,26205,5740,1741,705,18,40,175,1045,2039,1,37,1,1121,5081,13486,0,3206,246,44,108,915,50,280203,86345,10,55,50,573,285284,Quercus-pubescens
193343,30343,26934,25037,15143,7129,2932,1978,1017,594,446,391,744,609,513,542,0.165008,0.682591,382.954,-0.544023,0.982982,106117,95.5126,429420,97.5246,29965,4703,1426,686,23,5,177,1098,2388,10,18,3,1237,5170,20132,0,1964,101,98,34,1279,49,307844,74844,10,42,23,773,313014,Quercus-pubescens
245593,26838,29122,28004,14451,5694,1765,1418,882,546,511,472,903,749,528,401,0.160799,0.671247,373.779,-0.536809,0.982633,100799,95.6402,408665,97.5201,20071,12964,1160,1020,16,63,92,1000,1580,3,16,1,927,5083,99203,6,12404,50,4,15,258,10,295592,15408,109,43,11,574,300675,Quercus-pubescens
213181,19404,23702,24092,15619,7677,2693,1699,770,415,382,424,761,530,317,319,0.168615,0.648753,368.795,-0.517388,0.981081,99870.5,97.7542,400292,100.065,30227,13732,2561,1123,67,208,47,1264,2098,2,7,2,987,4905,72939,0,8370,320,3,57,1619,20,258435,19028,23,6,10,879,263340,Quercus-pubescens
160712,25226,30422,31303,19039,8737,3189,2237,936,382,391,369,654,677,635,1156,0.12853,0.604448,337.43,-0.487781,0.981154,99274.2,134.055,356846,137.358,38259,10974,3047,650,35,251,7,1025,1938,1,22,0,588,5024,48432,0,3956,377,0,241,794,0,230907,70293,49,35,26,405,235931,Quercus-pubescens
182564,24055,28182,29658,18717,8328,2935,1709,841,509,547,439,829,862,849,1210,0.053018,0.614184,354.921,-0.53626,0.991196,97388.6,139.29,377522,142.329,30567,10439,1535,787,7,23,1,688,2004,0,12,1,833,5283,84838,0,6612,114,0,2,598,13,260466,28006,30,8,19,559,265749,Quercus-pubescens
197217,21700,26693,29937,22643,11504,3684,2114,873,507,440,487,1072,1068,843,512,0.216223,0.620603,351.326,-0.459475,0.967036,98964.4,113.488,374791,116.525,40056,14348,2091,777,44,6,168,912,2041,0,17,0,888,5390,92271,0,10037,114,65,34,573,12,268721,28644,37,23,8,536,274111,Quercus-pubescens
