@relation 'classificacao_imagem-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute CoefficientVariation numeric
@attribute Median numeric
@attribute MedianDeviation numeric
@attribute direction_0 numeric
@attribute direction_7 numeric
@attribute fourier2 numeric
@attribute fourier5 numeric
@attribute fourier13 numeric
@attribute fourier21 numeric
@attribute fourier28 numeric
@attribute QCCH0 numeric
@attribute QCCH2 numeric
@attribute QCCH3 numeric
@attribute QCCH4 numeric
@attribute QCCH8 numeric
@attribute QCCH10 numeric
@attribute QCCH14 numeric
@attribute QCCH18 numeric
@attribute QCCH26 numeric
@attribute QCCH32 numeric
@attribute QCCH33 numeric
@attribute QCCH35 numeric
@attribute QCCH36 numeric
@attribute QCCH37 numeric
@attribute QCCH38 numeric
@attribute QCCH39 numeric
@attribute HARALICKSumAverage0 numeric
@attribute HARALICKInformationMesuresofCorrelation1-0 numeric
@attribute HARALICKInformationMesuresofCorrelation2-0 numeric
@attribute HARALICKSumVariance45 numeric
@attribute HARALICKDifferenceEntropy90 numeric
@attribute HARALICKAngular2ndMoment135 numeric
@attribute HARALICKContrast135 numeric
@attribute HARALICKSumVariance135 numeric
@attribute HARALICKDifferenceVariance135 numeric
@attribute vetor_caracteristica_4 numeric
@attribute vetor_caracteristica_5 numeric
@attribute vetor_caracteristica_20 numeric
@attribute vetor_caracteristica_21 numeric
@attribute vetor_caracteristica_25 numeric
@attribute vetor_caracteristica_36 numeric
@attribute vetor_caracteristica_37 numeric
@attribute vetor_caracteristica_40 numeric
@attribute vetor_caracteristica_41 numeric
@attribute vetor_caracteristica_42 numeric
@attribute vetor_caracteristica_45 numeric
@attribute vetor_caracteristica_47 numeric
@attribute vetor_caracteristica_59 numeric
@attribute vetor_caracteristica_62 numeric
@attribute vetor_caracteristica_63 numeric
@attribute vetor_caracteristica_68 numeric
@attribute vetor_caracteristica_80 numeric
@attribute vetor_caracteristica_84 numeric
@attribute vetor_caracteristica_85 numeric
@attribute vetor_caracteristica_104 numeric
@attribute vetor_caracteristica_105 numeric
@attribute vetor_caracteristica_106 numeric
@attribute vetor_caracteristica_126 numeric
@attribute vetor_caracteristica_127 numeric
@attribute histogram_acc0 numeric
@attribute histogram_acc16 numeric
@attribute histogram_acc21 numeric
@attribute histogram_acc43 numeric
@attribute histogram_acc46 numeric
@attribute histogram_acc58 numeric
@attribute histogram_acc63 numeric
@attribute classes {Acer-campestre,Acer-monspessulanum,Acer-negundo,Albizia-julibrissin,Alnus-cordata,Arbutus-unedo,Betula-pendula,Broussonetia-papyrifera,Buddleja-davidii,Buxus-sempervirens,Carpinus-betulus,Castanea-sativa,Celtis-australis,Cerasus-mahaleb,Corylus-avellana,Cotinus-coggygria,Crataegus-azarolus,Crataegus-monogyna,Daphne-cneorum,Diospyros-kaki,Euphorbia-characias,Ficus-carica,Fraxinus-angustifolia,Ginkgo-biloba,Hedera-helix,Ilex-aquifolium,Juniperus-oxycedrus,Laurus-nobilis,Nerium-oleander,Olea-europaea,Paliurus-spina-christi,Pistacia-lentiscus,Pistacia-terebinthus,Pittosporum-tenuifolium,Pittosporum-tobira,Platanus-x,Populus-alba,Populus-nigra,Populus-tremula,Prunus-laurocerasus,Punica-granatum,Quercus-coccifera,Quercus-ilex,Quercus-petraea,Quercus-pubescens,Rhamnus-alaternus,Rhus-coriaria,Robinia-pseudoacacia,Ruscus-aculeatus,Syringa-vulgaris,Ulmus-minor,Viburnum-tinus,Vitex-agnus-castus}

@data
0.746805,0.373138,0.241306,713,265,0.014116,0.034158,0.005918,0.00158,0.000001,231125,6346,7097,7206,4210,2796,1054,547,575,330,320,152,120,20,0,0,402.691,-0.5283,0.942497,106495,1.36225,0.028299,59.6542,459936,60.7439,13815,0,5048,2800,695,0,9,0,438,1368,0,63,1,193,3638,26236,0,3500,629,0,218,383,0,216785,27816,0,3429,14,285,0,220423,Olea-europaea
0.868623,0.295212,0.207126,914,222,0.045533,0.040773,0.006252,0.002252,0.00047,165903,3419,3633,3775,4245,3640,2254,1284,589,225,129,174,300,27,0,0,424.388,-0.511964,0.966788,101008,1.93272,0.014745,113.693,487006,116.427,11382,3,10155,8214,3266,0,3,3,494,1372,0,72,0,235,3557,6202,0,3495,2729,0,103,404,1,173296,8074,0,10943,27,239,8,176853,Olea-europaea
0.926672,0.280902,0.20922,954,207,0.053143,0.037151,0.004449,0.001427,0.000013,166816,2698,2394,2657,3193,2922,1941,1395,584,250,212,149,353,203,21,3,427.564,-0.535427,0.981611,102486,2.15212,0.006959,127.238,494304,130.236,10434,100,7377,5727,407,0,0,0,333,1359,0,69,0,232,3535,3929,0,1185,2978,0,130,280,0,171695,13208,0,8705,20,129,0,175230,Olea-europaea
0.930826,0.294156,0.223974,614,183,0.001477,0.03952,0.005049,0.001532,0.000027,297980,4186,5606,6016,4243,2483,864,264,433,126,32,0,0,0,0,0,485.414,-0.542785,0.777158,94493.7,0.066708,0.048137,22.0525,584572,22.2296,0,0,12,29,8379,0,0,8,10124,1057,5,5,0,414,3493,0,0,0,0,0,7474,113,101,323125,0,0,29,0,411,10,326618,Olea-europaea
0.676199,0.430258,0.253464,661,294,0.006962,0.026886,0.002648,0.001722,0.000149,211228,9506,9544,9236,5512,3989,1986,1042,679,340,331,113,62,0,0,0,382.301,-0.522902,0.961583,105361,1.70277,0.023234,59.0278,427547,60.4557,13732,29,7838,5172,1174,0,17,0,362,1517,1,226,0,199,3677,19576,0,4135,3796,0,162,1115,0,205344,42428,0,8968,38,333,4,209021,Olea-europaea
0.930828,0.312396,0.241981,863,209,0.009993,0.037637,0.004694,0.001504,0.000172,172968,2530,2898,3217,3841,3320,2614,2424,704,364,194,147,406,303,138,0,413.717,-0.48022,0.91618,111631,1.48126,0.032224,126.057,484520,128.668,8574,138,2702,1681,224,73,20,51,400,1249,7,187,0,188,3496,1810,0,417,27,2,457,26,1,184668,37195,0,1708,58,114,17,188164,Olea-europaea
0.926561,0.290791,0.218647,939,225,0.034566,0.036486,0.004768,0.001321,0.000267,159458,3452,4463,5329,5808,5037,2899,2157,616,357,379,313,467,129,9,0,410.148,-0.484071,0.928498,108034,1.61286,0.029868,130.148,473859,132.885,12150,69,8873,3156,395,3,8,3,452,1085,7,121,0,234,3616,4520,0,2939,95,0,308,7,0,181219,27544,0,3251,31,192,9,184835,Olea-europaea
0.779659,0.378995,0.255447,593,252,0.002646,0.039846,0.005765,0.002518,0.000034,201155,2649,2628,3028,2863,2567,1639,1437,536,207,223,156,265,30,0,0,410.137,-0.507705,0.938908,107993,1.51161,0.029213,82.7843,473757,84.6191,11613,125,5351,4276,291,0,0,0,190,1387,0,134,0,94,3357,4752,0,1314,2341,0,39,607,0,187945,31008,0,6617,80,145,2,191302,Olea-europaea
0.732149,0.362687,0.226917,788,260,0.037695,0.031148,0.004683,0.001844,0.000181,148076,2773,2912,3134,3946,3532,2856,2886,707,364,260,204,342,69,0,0,372.833,-0.462892,0.952598,108269,2.17964,0.022375,127.935,417998,131.78,11104,55,5393,4775,392,0,9,1,358,1521,0,137,0,160,3483,2865,0,1222,2589,0,247,544,0,144991,43782,0,7364,40,157,5,148474,Olea-europaea
0.931927,0.295418,0.226868,875,186,0.01355,0.043157,0.006236,0.002325,0.000362,166963,5136,3527,2845,3105,3240,2270,2063,694,99,156,162,420,276,60,0,431.946,-0.518277,0.958646,105241,1.72325,0.01563,117.405,505313,119.931,10302,102,7967,5177,245,0,2,0,298,1490,0,206,0,139,3486,1646,0,1040,1279,0,98,231,0,191998,18524,0,6456,130,97,3,195484,Olea-europaea
0.568248,0.510568,0.256211,551,266,0.029962,0.046697,0.004612,0.001541,0.000005,220450,2917,3319,3885,4939,4547,3357,2855,642,280,251,98,70,8,0,0,411.064,-0.495691,0.934255,104464,1.56187,0.029682,78.6212,470226,80.5997,18390,14,10720,6509,604,0,5,0,385,1358,0,170,1,176,3461,9079,0,2979,5414,0,212,672,0,219543,23129,0,11923,48,202,10,223004,Olea-europaea
0.94277,0.271237,0.205971,867,209,0.024909,0.041059,0.005179,0.001181,0.000412,170583,2487,2693,3265,4531,4472,2648,2020,674,271,176,87,27,0,0,0,439.791,-0.472136,0.897031,101506,1.29572,0.034342,101.931,513297,104.017,10843,9,9633,1075,1284,0,0,4,770,979,39,162,0,421,3506,17572,0,2113,88,0,224,180,5,189519,463,0,1163,11,324,8,193025,Olea-europaea
0.981872,0.278692,0.216604,744,251,0.012577,0.035414,0.003065,0.001246,0.000351,207735,2712,2351,2507,3679,3261,2377,1705,647,132,112,184,232,27,0,0,430.799,-0.545542,0.98246,101802,2.0467,0.00676,94.2399,498566,96.6668,13980,43,8976,6077,778,0,2,2,390,1554,0,161,2,239,3532,4594,0,1931,3649,0,297,803,1,210689,13087,0,9726,72,159,2,214221,Olea-europaea
0.820637,0.352578,0.247183,116,27,0.026996,0.037637,0.004381,0.000651,0.000016,56577,2008,1572,1571,3088,3797,4377,6161,1336,297,128,37,44,52,16,4,290.224,-0.296475,0.960004,74812.5,4.75562,0.002197,528.966,266365,565.506,8696,6,14994,33306,418,4,177,0,794,2263,0,60,1,245,3697,5,0,61,9991,0,704,316,1,53927,18078,7,43297,0,333,37,57624,Olea-europaea
0.91163,0.305652,0.227841,934,183,0.027196,0.039509,0.004863,0.001276,0.000141,132317,9180,5500,3995,3446,2640,1468,1124,549,372,241,120,315,195,33,0,418.066,-0.516133,0.973523,104672,2.08657,0.013078,123.662,481903,126.503,6653,28,9289,7383,104,0,36,0,234,1377,0,71,2,123,3451,554,1,1744,2053,0,7,69,0,158931,19608,145,9436,39,43,12,162382,Olea-europaea
0.739531,0.344196,0.210801,917,352,0.03529,0.041532,0.003756,0.001051,0.000173,45136,10680,5982,5355,6711,7147,5358,3643,630,517,156,16,5,9,32,3,293.661,-0.34284,0.975624,76409.7,4.39148,0.000736,339.802,272261,361.533,9602,0,39585,27750,161,0,126,0,423,2147,0,111,0,78,3755,28,2,3888,8879,0,238,139,0,76869,19273,892,36629,14,178,14,80624,Olea-europaea
0.981707,0.271447,0.211181,953,177,0.027228,0.037776,0.005545,0.00158,0.000106,147412,1904,1898,2083,2285,2039,1218,863,348,361,394,298,202,17,0,0,437.784,-0.476971,0.911071,99908.4,1.39238,0.03234,114.029,507886,116.247,5722,2,8860,894,1989,0,0,24,807,779,56,74,0,414,3376,11803,0,2527,57,0,120,16,18,142730,246,0,951,7,287,3,146106,Olea-europaea
0.689651,0.422866,0.252006,650,351,0.008954,0.032266,0.005158,0.00196,0.000255,193796,4953,5919,6521,6627,5813,3769,2610,772,365,305,253,240,46,0,0,381.998,-0.476546,0.948346,106204,1.94589,0.023886,94.1663,428290,96.7822,19206,14,7426,5554,680,0,13,0,595,1496,0,113,0,250,3752,13089,0,1337,2826,0,173,474,0,199191,44284,0,8380,35,209,15,202943,Olea-europaea
0.886656,0.327485,0.241771,859,219,0.004235,0.037211,0.004161,0.001331,0.000277,159212,3371,3566,4118,4632,4179,2379,1398,342,385,366,313,522,381,348,54,410.84,-0.467369,0.924613,107384,1.65463,0.028586,140.422,474090,143.132,11369,22,6276,3956,205,4,41,0,309,1057,0,38,0,137,3495,3221,0,1861,1078,0,36,58,2,170498,28118,0,5034,43,92,20,173993,Olea-europaea
0.736158,0.426656,0.274517,643,251,0.014464,0.031522,0.003137,0.001268,0.000242,231962,2511,3140,3530,4276,3718,2362,1567,323,309,324,185,320,228,136,10,415.977,-0.483016,0.909693,109022,1.35816,0.032582,98.7986,484391,100.658,12658,3,5424,2889,172,0,34,0,286,931,0,26,0,189,3485,2723,0,2040,274,0,2,16,0,225310,40990,1,3163,14,114,1,228795,Olea-europaea
0.723509,0.373399,0.227486,672,305,0.027984,0.030423,0.00247,0.001686,0.000184,220078,2815,3569,4198,5034,4721,3475,2852,534,518,292,224,342,86,0,0,387.045,-0.459352,0.933984,107139,1.87324,0.025698,103.293,437046,106.109,23903,8,5686,3969,547,0,6,0,382,1344,0,57,1,169,3666,10507,0,944,1876,0,132,242,0,208055,44663,0,5845,12,198,4,211721,Olea-europaea
0.894681,0.301896,0.22219,870,212,0.035645,0.040501,0.004613,0.001206,0.000049,146277,2303,2486,2967,3775,3274,2187,1465,585,430,248,19,0,0,0,0,425.481,-0.478106,0.926807,100372,1.61785,0.029721,116.503,488003,119.167,7143,2,12048,1679,3573,0,5,1,802,801,65,55,0,433,3406,10824,0,6071,116,0,188,0,45,150561,3277,16,1795,9,293,1,153967,Olea-europaea
0.822184,0.362004,0.253796,710,258,0.000659,0.037547,0.004382,0.001505,0.000455,205444,5329,5486,5826,4591,3499,2042,1505,449,223,265,158,123,8,0,0,416.49,-0.522156,0.943969,104144,1.45318,0.028686,70.2445,478465,71.6831,11605,24,8171,5841,1000,0,3,0,456,1353,0,170,0,258,3559,11819,0,4024,5389,0,149,860,3,208799,20056,0,11230,35,270,0,212358,Olea-europaea
1.01786,0.258748,0.210941,932,183,0.018815,0.042287,0.004811,0.001556,0.000286,164939,3331,2283,2147,2486,2435,1921,1933,939,151,132,213,354,75,0,0,437.56,-0.495874,0.937241,103160,1.59137,0.024341,125.322,511880,128.039,9680,160,7615,7089,313,0,0,2,308,1624,0,281,0,183,3470,729,0,956,2499,0,179,231,0,176165,11962,1,9588,103,120,3,179635,Olea-europaea
0.686213,0.463421,0.283058,623,248,0.021172,0.034512,0.004734,0.001159,0.000549,217806,5211,5485,5282,3745,2808,1360,803,486,197,226,141,77,2,0,0,419.638,-0.540023,0.948755,103484,1.34406,0.028271,52.8647,482611,53.9035,9722,19,7472,3363,1681,0,8,0,401,1329,0,237,0,249,3471,23008,0,7262,1413,0,18,1148,4,210577,11504,0,4776,40,283,4,214048,Olea-europaea
1.11845,0.228917,0.192669,10,10,0.01186,0.04025,0.006033,0.002377,0.000116,244074,10240,6212,4754,3570,2498,952,340,388,52,24,4,0,0,0,0,481.387,-0.626157,0.957645,93180.7,0.738597,0.019784,29.6559,575314,30.0152,0,0,73,29,8864,0,0,0,9832,1167,5,1,0,464,3672,0,0,0,0,0,5563,13,295,287326,0,0,29,0,515,11,290998,Olea-europaea
0.817375,0.346186,0.235973,1038,298,0.019184,0.036564,0.003837,0.000808,0.00017,27129,9685,6430,5595,6647,6179,3960,2774,701,45,16,8,12,44,24,20,300.648,-0.31779,0.966432,68381.2,4.31071,0.000543,273.69,269272,291.449,713,0,35787,28911,640,0,13,0,549,2166,0,108,0,78,3668,0,0,19730,6330,0,27,160,0,54586,67,0,35241,13,350,3,58254,Olea-europaea
0.949477,0.296414,0.232068,923,270,0.004738,0.035856,0.006568,0.002564,0.000253,65053,6440,4184,3100,2146,2088,2003,3836,3092,239,136,84,64,36,8,24,325.601,-0.439449,0.992283,83985.7,4.29382,0.000389,625.935,320929,657.514,10409,13,12754,16773,578,0,187,0,791,2924,0,37,23,586,3566,135,0,388,1208,0,14,1283,4,80643,25285,366,17981,7,309,100,84209,Olea-europaea
1.03736,0.276161,0.231447,956,180,0.003235,0.033307,0.004358,0.001523,0.000187,94007,16960,6750,4349,3003,2109,1157,864,489,115,80,72,147,168,198,384,409.144,-0.470853,0.975479,105740,2.38963,0.002981,145.372,469217,148.54,7046,102,5873,2664,87,1,69,0,253,1285,0,139,0,146,3481,1641,7,2778,233,0,48,66,1,151966,26303,281,2897,93,77,6,155447,Olea-europaea
0.976731,0.268304,0.210149,942,176,0.020141,0.041258,0.005924,0.002077,0.0001,138441,2440,2454,2522,2694,2108,1065,604,480,227,157,119,208,344,298,72,414.193,-0.520651,0.97775,105366,2.1642,0.007864,148.548,476789,151.658,6827,33,6665,4264,144,0,18,0,244,1090,0,24,0,181,3360,643,0,977,564,0,3,16,0,136049,21883,76,4828,21,86,6,139409,Olea-europaea
0.878056,0.312861,0.22566,947,250,0.016983,0.039218,0.005002,0.0015,0.00003,84748,12207,5286,4202,3783,3242,2198,1820,297,269,220,117,40,0,0,0,376.121,-0.494569,0.986219,97648.6,2.82082,0.004025,120.62,408116,125.43,10576,204,12396,10369,473,0,3,5,447,1961,0,408,0,246,3519,2422,0,2771,6958,0,319,782,0,113375,16905,1,17327,140,113,5,116894,Olea-europaea
0.727069,0.366842,0.22637,892,364,0.045497,0.03903,0.004694,0.001822,0.000317,40687,7543,5485,5415,7747,7613,5761,4334,600,588,656,222,42,8,28,44,276.849,-0.317701,0.967837,74545,4.54013,0.000956,396.949,251247,422.877,11678,0,33816,24210,155,0,55,0,356,1932,0,93,0,107,3744,58,1,1154,4934,0,354,62,0,66868,33252,997,29144,9,246,14,70612,Olea-europaea
0.986278,0.244124,0.187882,1638,478,0.00789,0.0285,0.001279,0.00319,0.001254,46295,5360,3319,3093,4978,5172,4158,3085,624,312,142,13,66,67,90,10,325.572,-0.328299,0.963267,77554.5,4.23167,0.002654,324.188,312117,343.673,1176,0,27869,30198,524,0,28,0,606,2152,0,73,0,137,3630,0,0,5702,10842,0,179,104,0,62185,319,2,41040,6,230,17,65815,Olea-europaea
0.871536,0.339108,0.249633,896,240,0.013731,0.036171,0.00245,0.000637,0.000283,66058,19072,11753,8650,5078,3915,2217,1352,270,198,170,190,279,108,6,0,364.961,-0.510813,0.988606,100767,2.69071,0.005712,106.025,396465,109.816,10364,169,11319,7900,158,0,120,0,362,1914,0,486,0,270,3533,2480,1,2655,5045,0,31,1896,20,122902,29632,156,12945,273,90,22,126435,Olea-europaea
0.720797,0.403021,0.253578,704,227,0.003158,0.043817,0.004216,0.001696,0.000125,264820,5591,6106,6674,6272,5270,3103,2070,663,276,178,16,4,0,0,0,437.204,-0.540452,0.926429,102771,1.09805,0.033676,47.3874,510464,48.3086,14012,15,10527,6316,2281,0,11,0,462,1492,0,214,1,305,3721,13544,0,7519,3521,0,197,970,12,286803,12113,0,9837,33,279,3,290524,Olea-europaea
0.995067,0.270539,0.21578,975,183,0.00833,0.031524,0.002086,0.000163,0.000711,124679,13023,6815,4912,3025,2522,1430,1042,421,234,282,141,205,173,239,385,416.983,-0.529415,0.979681,108886,2.04678,0.005292,140.076,485982,142.716,5661,48,4697,3496,90,0,26,0,175,1183,0,58,0,155,3547,226,0,655,499,0,52,57,0,173784,31767,48,3995,37,59,5,177331,Olea-europaea
1.03839,0.255705,0.20869,811,198,0.005432,0.042918,0.005323,0.001535,0.000106,120577,1790,1405,1097,1137,1200,1106,1813,1888,78,32,4,0,0,0,0,412.783,-0.422144,0.937605,101881,2.48032,0.024155,467.659,469772,481.568,5042,48,7283,11141,452,1,35,0,651,2205,0,8,2,403,3230,20,0,120,2094,0,65,230,0,115362,12967,42,13235,4,156,27,118592,Olea-europaea
0.722773,0.395995,0.244112,625,332,0.023624,0.021903,0.002287,0.001208,0.000158,253672,8378,10077,10903,8520,6594,3577,1911,687,325,300,286,256,52,12,0,401.34,-0.520961,0.9428,107698,1.43286,0.028822,58.3493,459418,59.6265,16876,35,6575,5020,951,0,0,0,414,1515,0,155,0,224,3862,16722,0,1978,3500,0,204,982,9,273045,49014,0,8520,60,330,7,276907,Olea-europaea
0.897757,0.30937,0.229566,25,11,0.011685,0.039378,0.005181,0.001646,0.00015,118413,3073,2146,1867,1573,1401,1326,2211,2561,68,15,3,0,0,0,0,386.131,-0.426174,0.968293,96766,3.15769,0.013524,411.901,421590,427.689,12303,4,17436,10011,1469,3,36,1,1935,2545,0,18,1,863,3436,583,0,2282,1030,0,274,459,26,109466,9667,3,11041,4,253,239,112902,Olea-europaea
0.853889,0.336739,0.241854,783,238,0.015067,0.034641,0.003074,0.000676,0.000211,132470,11545,5645,4235,4242,3863,2396,2009,252,157,221,42,15,0,0,0,417.021,-0.494756,0.985111,96929.6,2.61816,0.001833,97.0646,469393,100.536,12803,222,14852,5674,3824,0,1,0,826,1596,3,446,0,442,3624,8124,0,5896,1571,0,142,1189,54,170483,3093,0,7245,108,188,64,174107,Olea-europaea
0.887445,0.292769,0.213253,1783,527,2.73346,0.195661,0.013502,0.016289,0.007691,46145,4772,3855,4348,7630,7508,5275,3526,574,630,222,28,31,24,55,121,292.634,-0.334427,0.969127,74896.8,4.25596,0.001186,293.242,269087,311.542,21153,0,41365,22642,398,1,108,0,452,2068,0,100,0,92,3713,519,0,5218,4002,0,101,71,0,64714,4500,2,26644,1,287,26,68427,Olea-europaea
0.96876,0.285319,0.223395,811,255,0.007787,0.032396,0.003851,0.001006,0.000001,127879,2970,2127,1756,1262,1418,1357,2376,2663,210,100,112,160,88,32,12,389.305,-0.459577,0.977244,101123,3.11778,0.010632,633.637,432330,655.316,7184,25,9026,12485,604,6,113,0,948,2500,0,20,1,593,3453,96,0,262,680,0,171,512,8,122127,22827,48,13165,8,220,66,125580,Olea-europaea
0.934332,0.30516,0.23513,827,228,0.001799,0.039133,0.005305,0.001931,0.000116,195579,3603,3038,3221,3910,3703,2617,2073,466,241,222,194,359,86,8,0,428.012,-0.504224,0.937896,104682,1.51925,0.028553,98.1836,497968,100.284,7118,108,10353,10896,233,0,9,0,323,1585,0,272,0,150,3571,362,0,897,5035,0,200,888,7,206016,19491,0,15931,105,112,3,209587,Olea-europaea
0.657556,0.419519,0.237365,600,285,0.0167,0.031788,0.00503,0.001428,0.000292,213085,2339,2316,2721,3444,3479,2765,2483,471,268,250,94,64,4,0,0,396.083,-0.468542,0.936817,105073,1.84458,0.026653,98.4809,447840,101.326,23541,12,7011,5948,1083,0,0,0,381,1377,0,157,0,175,3492,11198,0,606,2740,0,155,596,0,192615,27688,0,8688,59,217,2,196107,Olea-europaea
0.914127,0.29918,0.222904,920,230,0.024425,0.039627,0.006265,0.002372,0.000275,187838,3095,3096,3549,4267,3770,2327,1657,597,387,369,164,108,3,0,0,422.07,-0.489739,0.929677,104006,1.55491,0.029293,97.0496,487330,99.2701,15103,0,8359,7121,614,0,8,7,595,1419,5,19,0,341,3634,5013,0,1220,4285,0,276,81,30,192083,16346,0,11406,2,214,5,195717,Olea-europaea
0.725121,0.394054,0.249252,661,294,0.018279,0.039187,0.004817,0.001922,0.000208,194671,4005,4091,4603,4187,3374,1812,1182,493,352,252,75,18,0,0,0,402.34,-0.495934,0.95123,101270,1.80389,0.024668,77.9299,452213,80.017,14057,18,10097,6260,3594,0,0,0,443,1383,0,228,0,264,3530,23771,0,7180,1823,0,165,667,2,179208,7676,0,8083,27,299,2,182738,Olea-europaea
0.816749,0.359252,0.253375,766,237,0.009204,0.036799,0.005379,0.001943,0.00001,162838,2360,2119,2194,3483,3614,3274,3668,710,401,348,145,98,6,0,0,408.472,-0.451243,0.925173,104681,1.84732,0.027793,132.266,466566,135.924,15983,9,7572,7959,365,0,0,0,341,1441,0,75,2,159,3436,1052,0,285,5057,0,253,200,0,172103,23497,0,13016,31,103,6,175539,Olea-europaea
0.892615,0.278545,0.197639,868,210,0.059818,0.039977,0.00543,0.001685,0.000016,248695,2774,3056,3680,3138,2627,1396,898,320,236,224,337,637,227,286,263,446.368,-0.507985,0.866741,107554,0.763648,0.040605,98.9793,532790,100.073,6296,22,5078,4323,97,0,15,0,210,1040,0,37,0,96,3639,516,0,902,1203,0,131,16,0,250060,26973,24,5526,26,50,2,253699,Olea-europaea
0.805862,0.326522,0.213659,748,197,0.065433,0.040889,0.004572,0.001661,0.000287,302050,8164,8707,8266,6725,4676,1882,723,498,186,83,7,3,1,0,0,479.496,-0.545825,0.849882,94462.7,0.387812,0.042759,29.7534,573487,30.069,0,0,236,5000,13801,0,0,1,9346,1634,3,22,0,355,3793,0,0,4,956,0,4073,430,41,356394,0,0,5956,0,302,56,360187,Olea-europaea
1.03185,0.273708,0.225141,912,158,0.012244,0.04343,0.005638,0.001521,0.000038,171072,2382,2264,2324,2651,2396,1364,1106,435,99,93,118,268,241,21,0,443.679,-0.497317,0.901322,103321,1.13602,0.035115,96.5602,522506,98.0875,4101,84,6999,6620,143,0,48,8,253,1351,0,203,0,158,3407,277,2,1191,4221,0,13,380,4,174762,12779,237,10841,103,61,13,178169,Olea-europaea
0.869138,0.3259,0.235345,872,217,0.034111,0.037676,0.005675,0.001204,0.00042,109599,4390,3628,3912,3481,3060,1788,1244,474,105,125,79,180,220,203,469,364.307,-0.46534,0.986459,106499,3.12153,0.001698,202.036,403608,208.716,7692,136,4916,4145,197,0,0,1,149,1443,0,223,0,95,3367,449,0,737,961,0,70,866,0,111993,37300,1,5106,122,97,0,115360,Olea-europaea
0.731827,0.385008,0.242892,769,313,0.028308,0.042498,0.005129,0.001698,0.000072,180175,2867,2836,3387,5878,6298,5325,5700,736,579,449,201,122,22,0,0,378.375,-0.421972,0.933371,105121,2.29303,0.022802,157.341,421485,162.692,35359,4,6943,4781,1072,0,2,0,587,1276,0,35,0,340,3737,10911,0,762,1133,0,240,34,37,192442,35971,0,5914,4,274,16,196179,Olea-europaea
0.71772,0.376603,0.232619,736,267,0.026891,0.026887,0.00436,0.001711,0.000054,224711,6134,6814,7533,6874,6048,3422,2013,747,350,292,111,68,5,2,0,401.595,-0.506339,0.941902,105807,1.55164,0.027667,65.6458,457239,67.1973,18384,1,7653,5471,787,0,5,0,484,1601,0,95,0,227,3754,19920,0,2664,3902,0,300,473,3,236431,31914,0,9373,4,287,7,240185,Olea-europaea
0.676698,0.455635,0.273159,675,292,0.003067,0.040976,0.00574,0.002023,0.000569,202795,4424,5236,6119,6232,5390,3158,1930,610,273,221,214,333,80,4,0,379.758,-0.484105,0.953182,105696,1.94059,0.023382,91.3345,424305,93.7791,17247,18,8757,6394,602,0,0,0,281,1408,0,132,0,159,3658,10142,0,2609,5976,0,26,609,0,195553,44418,0,12370,51,207,1,199211,Olea-europaea
0.911968,0.318152,0.243817,808,203,0.012228,0.036248,0.003835,0.001255,0.000247,146170,3594,3029,3202,2967,2101,1059,701,335,444,276,151,292,233,55,12,403.617,-0.511555,0.960895,106151,1.87704,0.019689,118.06,461168,120.701,6899,84,8438,6929,88,0,15,0,169,1397,0,151,0,85,3319,511,0,1458,2392,0,0,179,0,138936,23812,31,9321,67,66,5,142255,Olea-europaea
0.933853,0.263252,0.192559,791,223,0.056845,0.040069,0.005237,0.002169,0.00021,223966,3947,2739,2106,926,1090,1543,3735,3312,282,284,288,365,36,2,0,459.846,-0.425671,0.853855,101374,1.29282,0.0371,290.529,547713,295.684,5164,0,16477,7935,731,1,10,0,718,1212,0,49,2,206,3708,3,0,845,82,0,47,37,0,250322,7359,1,8017,8,267,15,254030,Olea-europaea
0.998487,0.262115,0.2076,984,182,0.021405,0.039662,0.006195,0.002554,0.000156,177498,2385,1737,1821,2540,2495,1770,1332,408,393,369,198,256,36,0,0,431.135,-0.480519,0.923008,102973,1.5343,0.029929,127.193,500867,129.824,10049,34,9014,7781,651,0,2,0,356,1227,0,97,2,206,3522,2354,0,1375,4412,0,195,235,0,173344,11244,0,12193,63,129,5,176866,Olea-europaea
0.846428,0.349661,0.247141,875,261,0.001772,0.035425,0.00331,0.000988,0.000134,199340,4718,4537,4988,5412,4744,2602,1798,385,312,425,393,397,368,304,66,410.104,-0.509392,0.955345,107478,1.74892,0.020494,124.186,472935,126.715,14080,35,8071,4856,224,0,10,0,269,1185,0,98,0,121,3721,4029,0,2619,1151,0,43,142,0,210452,34241,0,6007,37,116,4,214173,Olea-europaea
0.935588,0.27692,0.209102,917,211,0.040244,0.039569,0.005595,0.001702,0.000176,156869,7066,4210,3450,3544,3000,1671,1183,497,179,169,207,379,164,3,0,423.107,-0.535294,0.971973,105675,1.83235,0.008609,105.691,491389,107.945,6924,111,9560,5486,103,0,39,0,239,1536,0,120,0,103,3555,624,0,1584,765,0,21,13,0,180767,23878,296,6251,60,63,6,184322,Olea-europaea
