@relation 'classificacao_imagem-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute Median numeric
@attribute direction_0 numeric
@attribute direction_1 numeric
@attribute direction_2 numeric
@attribute direction_6 numeric
@attribute direction_7 numeric
@attribute fourier3 numeric
@attribute fourier6 numeric
@attribute QCCH0 numeric
@attribute QCCH2 numeric
@attribute QCCH3 numeric
@attribute QCCH4 numeric
@attribute QCCH5 numeric
@attribute QCCH8 numeric
@attribute QCCH11 numeric
@attribute QCCH14 numeric
@attribute QCCH18 numeric
@attribute QCCH26 numeric
@attribute QCCH33 numeric
@attribute QCCH35 numeric
@attribute QCCH36 numeric
@attribute QCCH37 numeric
@attribute QCCH38 numeric
@attribute QCCH39 numeric
@attribute HARALICKInformationMesuresofCorrelation1-0 numeric
@attribute HARALICKInformationMesuresofCorrelation2-0 numeric
@attribute HARALICKSumVariance45 numeric
@attribute HARALICKDifferenceVariance45 numeric
@attribute HARALICKDifferenceEntropy45 numeric
@attribute HARALICKSumAverage90 numeric
@attribute HARALICKAngular2ndMoment135 numeric
@attribute HARALICKSumVariance135 numeric
@attribute HARALICKDifferenceVariance135 numeric
@attribute vetor_caracteristica_4 numeric
@attribute vetor_caracteristica_5 numeric
@attribute vetor_caracteristica_20 numeric
@attribute vetor_caracteristica_21 numeric
@attribute vetor_caracteristica_25 numeric
@attribute vetor_caracteristica_36 numeric
@attribute vetor_caracteristica_37 numeric
@attribute vetor_caracteristica_40 numeric
@attribute vetor_caracteristica_41 numeric
@attribute vetor_caracteristica_42 numeric
@attribute vetor_caracteristica_46 numeric
@attribute vetor_caracteristica_47 numeric
@attribute vetor_caracteristica_58 numeric
@attribute vetor_caracteristica_59 numeric
@attribute vetor_caracteristica_62 numeric
@attribute vetor_caracteristica_63 numeric
@attribute vetor_caracteristica_80 numeric
@attribute vetor_caracteristica_84 numeric
@attribute vetor_caracteristica_85 numeric
@attribute vetor_caracteristica_104 numeric
@attribute vetor_caracteristica_105 numeric
@attribute vetor_caracteristica_106 numeric
@attribute vetor_caracteristica_126 numeric
@attribute vetor_caracteristica_127 numeric
@attribute histogram_acc0 numeric
@attribute histogram_acc4 numeric
@attribute histogram_acc16 numeric
@attribute histogram_acc21 numeric
@attribute histogram_acc24 numeric
@attribute histogram_acc36 numeric
@attribute histogram_acc43 numeric
@attribute histogram_acc63 numeric
@attribute classes {Acer-campestre,Acer-monspessulanum,Acer-negundo,Albizia-julibrissin,Alnus-cordata,Arbutus-unedo,Betula-pendula,Broussonetia-papyrifera,Buddleja-davidii,Buxus-sempervirens,Carpinus-betulus,Castanea-sativa,Celtis-australis,Cerasus-mahaleb,Corylus-avellana,Cotinus-coggygria,Crataegus-azarolus,Crataegus-monogyna,Daphne-cneorum,Diospyros-kaki,Euphorbia-characias,Ficus-carica,Fraxinus-angustifolia,Ginkgo-biloba,Hedera-helix,Ilex-aquifolium,Juniperus-oxycedrus,Laurus-nobilis,Nerium-oleander,Olea-europaea,Paliurus-spina-christi,Pistacia-lentiscus,Pistacia-terebinthus,Pittosporum-tenuifolium,Pittosporum-tobira,Platanus-x,Populus-alba,Populus-nigra,Populus-tremula,Prunus-laurocerasus,Punica-granatum,Quercus-coccifera,Quercus-ilex,Quercus-petraea,Quercus-pubescens,Rhamnus-alaternus,Rhus-coriaria,Robinia-pseudoacacia,Ruscus-aculeatus,Syringa-vulgaris,Ulmus-minor,Viburnum-tinus,Vitex-agnus-castus}

@data
0.15688,1162,137,3,17,101,0.100755,0.001564,100426,3872,2893,3068,3193,3238,2193,1198,739,517,130,166,291,323,420,1182,-0.514401,0.99357,94555.8,226.51,2.87623,645.178,0.000682,369778,322.268,12467,44,3047,1905,801,2,20,6,470,935,82,95,8,1,162,3479,0,343,8,0,166,13,0,102336,36318,13610,14,1913,1,2,29,105815,Nerium-oleander
0.458716,16,12,2,2,4,0.113741,0.00049,139654,2966,3015,3414,3559,2826,1872,1080,659,284,208,164,498,346,188,165,-0.524101,0.974502,103858,103.782,2.05951,727.695,0.01278,447500,145.49,11636,0,2643,172,556,1,0,65,790,1018,520,3,10,0,785,3482,0,306,0,2,251,190,2,129717,5147,41668,10,172,645,1,12,133199,Nerium-oleander
0.495654,926,109,3,3,101,0.115292,0.00328,161281,2073,1383,1379,1295,1469,1358,1135,1125,353,51,57,123,169,176,120,-0.476919,0.929554,106294,101.413,1.69962,773.931,0.028308,490622,148.548,4209,127,7320,7780,78,0,10,0,181,1378,55,257,10,0,101,3331,0,541,1613,0,146,154,2,148274,19835,4269,138,9393,1,0,164,151605,Olea-europaea
0.492531,923,165,3,2,159,0.125239,0.005887,149260,2133,2171,2176,2397,2406,2159,1744,1338,393,294,301,258,284,99,6,-0.498378,0.970118,106782,112.857,2.13777,741.101,0.011542,462813,170.457,11012,50,5640,4510,262,0,0,2,258,1154,141,94,4,2,175,3448,0,901,1546,0,147,80,1,142264,23962,13642,0,6056,9,0,30,145712,Olea-europaea
0.404129,882,206,3,3,198,0.12285,0.002804,127461,7146,3895,2866,2422,2156,1680,1855,2806,2344,9,3,0,0,0,0,-0.591748,0.995089,94401.6,135.543,2.38552,770.835,0.002674,471316,239.064,5115,0,16894,11757,1036,3,171,0,2137,2607,204,35,289,1,921,3506,0,3289,1700,0,431,691,15,156646,4427,5168,16,13457,0,3,20,160152,Olea-europaea
0.479187,981,133,3,2,127,0.120433,0.011917,199532,6569,7411,7878,7622,6145,3868,2200,1169,842,290,164,142,12,0,0,-0.510987,0.96314,104931,48.6058,1.86286,688.38,0.022,416999,72.8752,13852,8,8022,6408,672,0,0,1,460,1653,259,160,8,0,244,3677,0,2318,7966,0,222,866,0,188465,45122,26948,0,14374,15,0,25,192142,Olea-europaea
0.055409,1082,144,2,4,132,0.103011,0.007008,145314,4441,3480,3075,3206,2802,2144,1463,1434,726,234,126,177,219,282,288,-0.508328,0.976788,106683,101.441,2.20011,742.444,0.009269,463812,144.694,6183,230,6405,7497,97,0,41,0,201,1734,70,336,14,0,118,3584,0,663,3338,0,53,231,3,148002,25758,6436,11,10835,0,0,246,151586,Olea-europaea
0.521616,888,91,3,5,79,0.117512,0.002437,177027,2790,2699,2920,3254,3591,3131,2369,1889,543,170,159,337,209,18,0,-0.526966,0.977882,106947,72.8491,2.05665,756.804,0.009726,476451,113.736,9686,68,5256,4478,282,0,1,0,248,1341,151,115,10,0,174,3426,0,767,2057,0,114,392,0,180529,30737,11264,0,6535,0,0,59,183955,Olea-europaea
0.062601,872,86,4,4,78,0.113655,0.002274,123636,7297,3296,2210,1820,1862,1654,1235,988,324,102,95,250,92,3,0,-0.480672,0.978259,100700,69.3683,2.31713,787.751,0.002588,495219,110.36,7748,158,8229,5028,334,0,4,12,381,1365,132,320,5,0,227,3246,0,1975,1229,1,233,654,1,144965,9883,9128,2,6257,7,0,127,148211,Olea-europaea
0.48269,943,224,2,3,214,0.117584,0.007286,176944,3981,4128,4594,4635,3840,2547,1557,967,576,318,340,554,258,342,402,-0.487291,0.906607,109298,109.945,1.38195,785.196,0.033004,504801,142.113,6016,41,4431,3000,142,4,25,0,277,1200,88,66,1,0,88,3651,0,889,242,0,96,38,0,190093,30685,6431,26,3242,1,4,27,193744,Olea-europaea
0.46747,1221,166,4,13,140,0.106898,0.003666,37717,5032,2695,2005,2458,3869,4479,4413,5077,881,113,34,43,124,162,96,-0.290048,0.954523,72119.4,230.462,4.14466,541.796,0.001966,268373,488.39,6000,0,34920,29514,484,0,2,0,558,2036,309,62,12,0,175,3631,0,4187,4464,0,168,76,0,49966,3263,6004,1,33978,0,0,2,53597,Olea-europaea
0.490117,728,166,4,2,162,0.096746,0.005009,289151,6289,8118,8373,8420,5954,3386,1571,583,625,8,0,0,0,0,0,-0.542501,0.833228,93880.2,19.3735,0.587132,880.504,0.04457,574143,26.8682,0,0,215,11,2223,0,2,3813,7678,1365,206,0,149,0,665,3720,0,0,0,912,19358,93,15,330822,0,0,0,11,4915,0,0,334542,Olea-europaea
0.281067,921,115,3,6,101,0.111186,0.00114,164869,2352,1951,2296,2527,2743,2463,1631,1077,423,162,142,276,117,27,0,-0.532056,0.964892,102752,76.19,1.73846,795.551,0.013911,505102,112.221,9055,28,10220,5499,283,6,21,0,365,1339,90,83,14,0,184,3389,0,3282,935,0,220,76,0,166684,10109,11437,1,6434,0,6,41,170073,Olea-europaea
0.457341,915,137,3,4,127,0.118325,0.002355,111462,15683,7541,5040,5055,3796,2437,1397,705,411,320,244,363,186,208,524,-0.521016,0.976339,105999,92.7323,1.91643,785.26,0.004401,500281,127.711,7399,88,5826,4110,80,0,30,0,160,1058,53,93,4,0,110,3459,0,989,479,0,10,24,0,181700,23937,8038,2,4589,1,0,49,185159,Olea-europaea
0.509102,971,151,3,6,137,0.101588,0.000246,130914,4847,3849,3727,3555,3260,2581,1626,1462,358,193,252,202,36,0,0,-0.495414,0.990364,100183,79.801,2.78449,641.81,0.002494,375028,129.556,13788,72,9096,4912,583,0,13,1,401,1720,236,289,19,1,237,3496,0,3733,2039,0,160,1487,21,113090,31507,22514,0,6951,28,0,87,116586,Olea-europaea
0.060606,2,4,2,0,0,0.116757,0.000349,77809,4825,3828,3481,3110,2724,2219,1698,2952,2719,16,8,8,0,0,0,-0.438871,0.98695,90912.6,309.615,3.49948,649.052,0.003505,367515,599.615,13348,35,13587,14675,1531,0,5,3,1157,3091,384,16,53,1,625,3490,0,620,4398,0,253,1091,7,85075,12642,14050,6,19073,0,0,0,88565,Olea-europaea
0.061573,1017,119,3,2,113,0.128912,0.000583,140429,2819,2222,2132,1948,1703,1458,1267,1902,1275,6,6,3,6,0,0,-0.502209,0.971697,97062.7,154.581,2.27365,780.215,0.016771,483380,273.1,3717,0,15608,10325,1079,0,136,0,2306,2484,140,4,223,2,908,3402,0,4941,1926,0,360,493,13,137011,2848,3735,21,12251,0,0,7,140413,Olea-europaea
0.060049,717,210,2,1,204,0.132962,0.003243,173846,7112,4848,4337,3805,3217,2391,1418,992,905,147,150,331,257,144,30,-0.526554,0.94128,106769,55.7858,1.45703,789.24,0.02684,504909,82.4486,4632,82,6756,4416,117,0,26,0,200,1545,57,207,7,0,130,3419,5,2030,1274,0,2,317,0,194099,26832,5026,333,5690,0,0,105,197518,Olea-europaea
0.500546,955,176,3,8,158,0.115763,0.004806,154602,1696,1619,1862,2070,2274,2090,1226,1020,406,264,48,33,0,0,0,-0.456954,0.915361,99820.5,92.6885,1.67295,783.876,0.029948,490506,135.567,10931,1,12456,894,2149,2,1,6,979,791,294,61,3,0,449,3454,0,3525,12,0,206,8,21,143443,354,22074,0,906,3554,2,11,146897,Olea-europaea
0.470522,1134,124,4,17,90,0.107143,0.00011,127837,4795,2255,1746,1492,1364,1500,1416,2372,2579,43,10,0,0,0,0,-0.536837,0.993286,94900.6,199.453,2.82789,731.697,0.002596,438353,367.618,11029,19,17450,11244,1738,8,56,2,1882,2696,288,45,248,0,815,3523,0,2208,845,0,453,605,35,131191,7608,11341,2,12089,5,10,9,134714,Olea-europaea
0.121988,961,136,3,22,90,0.118921,0.001497,169897,2147,2529,3097,3751,5105,4888,4109,3148,535,265,196,369,386,205,21,-0.441517,0.921287,105474,100.978,1.85641,736.249,0.027561,456820,158.19,23123,8,9482,4771,399,0,1,0,346,1076,163,65,3,2,176,3540,0,1125,277,0,279,18,0,180843,22210,31956,0,5048,2,0,20,184383,Olea-europaea
0.23551,1311,107,3,8,89,0.109436,0.003614,28339,5720,4180,3916,4500,6864,7217,6699,6980,957,200,8,16,28,48,116,-0.304502,0.96234,73350.5,218.511,4.11379,555.272,0.001359,278490,460.971,4733,0,35048,39701,496,0,24,0,786,2250,223,136,10,0,246,3733,0,2848,11664,0,478,94,3,64786,4078,4734,8,51365,0,0,11,68519,Olea-europaea
0.511334,1002,91,3,9,71,0.105278,0.001093,148251,5984,6522,7450,7865,7182,5229,3373,2389,580,428,252,634,398,56,0,-0.499427,0.978462,108225,82.1997,2.32495,658.517,0.009026,398571,128.295,13442,53,7896,5762,218,0,61,0,216,1409,156,113,8,0,105,3616,0,2198,1572,0,14,312,0,163975,58328,16216,2,7334,0,0,35,167591,Olea-europaea
0.506234,867,178,2,5,164,0.10029,0.001748,173992,2345,2309,2414,2404,2751,2340,1802,1717,483,298,237,298,95,15,0,-0.473442,0.893608,106836,100.947,1.36446,796.63,0.035103,511746,140.859,11854,8,4244,1820,505,0,0,3,400,958,193,91,0,1,280,3487,0,1101,128,0,195,119,55,179172,17669,15809,0,1948,53,0,14,182659,Olea-europaea
0.526667,1095,97,3,6,83,0.116169,0.001394,124809,4461,3209,2685,2771,2192,1722,1120,817,692,84,89,174,212,231,378,-0.479687,0.953932,107821,119.107,2.0138,733.483,0.019627,457865,168.514,6860,143,5710,4989,78,0,11,0,111,1419,60,257,5,1,63,3379,0,973,791,0,73,30,0,126709,26545,7292,17,5780,0,0,194,130088,Olea-europaea
0.524123,1159,96,2,5,82,0.11607,0.000657,88234,5960,3531,3358,3109,2678,2519,1879,2545,2108,8,4,8,0,0,0,-0.493819,0.993347,93252.4,287.658,3.28688,676.624,0.00097,391678,531.432,9205,98,10098,14375,561,0,57,0,769,2994,338,46,81,4,641,3540,0,200,1345,0,228,948,12,107575,20191,9387,66,15720,0,0,13,111115,Olea-europaea
0.38172,783,114,2,3,104,0.116084,0.007319,228034,7006,7500,7542,6912,5006,3411,2108,1221,572,260,190,144,2,0,0,-0.556301,0.953645,104765,38.0754,1.36947,775.837,0.027204,490058,55.1931,10952,25,7524,3961,1610,0,0,0,470,1345,342,206,4,0,269,3607,0,4290,1699,0,138,1589,2,240092,21818,27277,0,5660,101,0,25,243699,Olea-europaea
0.353896,984,101,3,5,89,0.12897,0.00107,175491,2293,1810,1751,1850,2123,1883,1327,1287,756,102,102,223,227,45,3,-0.486747,0.923319,104553,77.1574,1.55051,790.315,0.030365,502840,115.192,8802,95,8812,5761,217,0,3,7,323,1506,72,242,0,0,155,3428,0,2191,1099,0,173,210,1,169637,15208,9687,1,6860,13,0,121,173065,Olea-europaea
0.06662,1114,119,3,2,113,0.108103,0.001706,125301,1961,1755,1921,2107,2721,2712,2067,1595,544,446,394,445,28,0,0,-0.441279,0.920726,104564,131.131,1.87219,755.899,0.027949,472463,190.509,13669,20,6151,3337,974,0,1,0,453,893,217,87,4,0,250,3437,0,1081,296,0,236,1,1,127715,10923,21393,0,3633,40,0,14,131152,Olea-europaea
0.408177,968,136,4,6,124,0.109857,0.003374,153040,2829,2946,3097,3289,3147,2584,1606,891,408,431,131,350,239,30,0,-0.51488,0.970282,103762,87.3122,1.98977,748.601,0.012869,465005,131.49,5589,89,8955,9712,114,0,64,0,275,1390,48,116,6,2,111,3408,0,1184,7367,0,114,222,0,146879,19498,5756,125,17079,0,0,49,150287,Olea-europaea
0.446248,976,115,3,13,87,0.098395,0.008945,179742,3746,3832,4296,4546,4549,3889,2795,2370,586,317,246,487,146,0,0,-0.495784,0.938857,108157,75.5628,1.64806,757.407,0.028104,478639,112.592,12392,85,6669,2977,508,0,2,13,446,1262,190,252,0,0,239,3580,0,2377,452,0,314,428,2,192545,29752,16862,0,3429,16,0,77,196125,Olea-europaea
0.321111,1026,133,3,7,117,0.118381,0.004563,144951,2527,2547,2788,3277,3531,3407,2774,2732,792,337,180,168,30,0,0,-0.462625,0.939835,106474,100.017,1.94183,734.036,0.026152,456394,152.121,14600,113,7768,3351,655,0,16,1,425,1382,204,186,24,0,218,3553,0,2372,233,0,244,39,0,151427,22453,21081,0,3584,33,0,60,154980,Olea-europaea
0.231299,839,74,4,1,72,0.102463,0.003111,242937,9707,9882,9971,9399,7293,4858,2987,1545,830,151,24,2,0,0,0,-0.555023,0.941387,101698,29.8526,1.25808,792.008,0.031857,500285,43.6965,10553,21,10495,3304,3929,0,17,0,543,1552,381,287,11,0,331,3779,0,9409,1452,0,225,1489,5,278279,7005,35466,0,4756,750,0,66,282058,Olea-europaea
0.421524,1076,107,3,5,95,0.102159,0.001871,146192,2776,2691,2676,2512,2140,1434,668,519,288,238,328,393,202,190,434,-0.509074,0.958714,108993,129.797,1.83087,748.166,0.018695,471939,175.695,6318,47,5685,3712,88,0,16,0,206,1028,58,53,3,1,93,3415,0,897,366,0,25,8,0,137317,27177,6909,15,4078,0,0,27,140732,Olea-europaea
0.334227,850,168,3,1,164,0.129887,0.007634,231125,6346,7097,7206,6850,4210,2281,1054,547,575,320,152,120,20,0,0,-0.5283,0.942497,106495,42.0034,1.44017,738.303,0.028299,459936,60.7439,13815,0,5048,2800,695,0,9,0,438,1368,285,63,0,1,193,3638,0,3500,629,0,218,383,0,216785,27816,40051,0,3429,10,0,14,220423,Olea-europaea
0.505251,992,165,3,5,153,0.122847,0.003563,165903,3419,3633,3775,3990,4245,3198,2254,1284,589,129,174,300,27,0,0,-0.511964,0.966788,101008,76.1825,1.90768,778.187,0.014745,487006,116.427,11382,3,10155,8214,3266,0,3,3,494,1372,239,72,8,0,235,3557,0,3495,2729,0,103,404,1,173296,8074,17584,0,10943,15,0,27,176853,Olea-europaea
0.526493,969,177,3,2,171,0.113286,0.002739,166816,2698,2394,2657,2715,3193,2461,1941,1395,584,212,149,353,203,21,3,-0.535427,0.981611,102486,88.5764,2.07302,784.031,0.006959,494304,130.236,10434,100,7377,5727,407,0,0,0,333,1359,129,69,0,0,232,3535,0,1185,2978,0,130,280,0,171695,13208,14363,0,8705,0,0,20,175230,Olea-europaea
0.067429,725,121,2,10,97,0.127309,0.002086,297980,4186,5606,6016,6381,4243,1971,864,264,433,32,0,0,0,0,0,-0.542785,0.777158,94493.7,16.3376,0.37296,889.942,0.048137,584572,22.2296,0,0,12,29,8379,0,0,8,10124,1057,396,5,10,0,414,3493,0,0,0,0,7474,113,101,323125,0,0,0,29,193,0,0,326618,Olea-europaea
0.342367,740,198,4,4,190,0.118617,0.00787,211228,9506,9544,9236,8204,5512,3331,1986,1042,679,331,113,62,0,0,0,-0.522902,0.961583,105361,39.7656,1.72294,700.908,0.023234,427547,60.4557,13732,29,7838,5172,1174,0,17,0,362,1517,327,226,4,0,199,3677,0,4135,3796,0,162,1115,0,205344,42428,33308,0,8968,83,0,38,209021,Olea-europaea
0.059399,1030,96,4,12,72,0.11461,0.001167,172968,2530,2898,3217,3454,3841,3271,2614,2424,704,194,147,406,303,138,0,-0.48022,0.91618,111631,89.032,1.54412,758.603,0.032224,484520,128.668,8574,138,2702,1681,224,73,20,51,400,1249,114,187,17,0,188,3496,0,417,27,2,457,26,1,184668,37195,10384,0,1708,22,85,58,188164,Olea-europaea
0.509056,2,0,4,0,0,0.102993,0.001669,159458,3452,4463,5329,5666,5808,4400,2899,2157,616,379,313,467,129,9,0,-0.484071,0.928498,108034,93.2935,1.64859,752.052,0.029868,473859,132.885,12150,69,8873,3156,395,3,8,3,452,1085,192,121,9,0,234,3616,0,2939,95,0,308,7,0,181219,27544,16670,0,3251,49,3,31,184835,Olea-europaea
0.080024,724,132,4,2,128,0.156203,0.00049,201155,2649,2628,3028,3020,2863,2361,1639,1437,536,223,156,265,30,0,0,-0.507705,0.938908,107993,55.6419,1.55892,752.02,0.029213,473757,84.6191,11613,125,5351,4276,291,0,0,0,190,1387,145,134,2,0,94,3357,0,1314,2341,0,39,607,0,187945,31008,16365,0,6617,1,0,80,191302,Olea-europaea
0.507068,969,143,3,6,129,0.107926,0.008124,148076,2773,2912,3134,3490,3946,3556,2856,2886,707,260,204,342,69,0,0,-0.462892,0.952598,108269,84.2423,2.1131,683.676,0.022375,417998,131.78,11104,55,5393,4775,392,0,9,1,358,1521,157,137,5,0,160,3483,0,1222,2589,0,247,544,0,144991,43782,13969,0,7364,49,0,40,148474,Olea-europaea
0.501654,1037,89,4,5,79,0.113744,0.002106,166963,5136,3527,2845,2892,3105,2909,2270,2063,694,156,162,420,276,60,0,-0.518277,0.958646,105241,80.2406,1.73787,792.025,0.01563,505313,119.931,10302,102,7967,5177,245,0,2,0,298,1490,97,206,3,0,139,3486,0,1040,1279,0,98,231,0,191998,18524,11948,0,6456,2,0,130,195484,Olea-europaea
0.353935,749,94,2,1,88,0.133155,0.003348,220450,2917,3319,3885,4378,4939,4270,3357,2855,642,251,98,70,8,0,0,-0.495691,0.934255,104464,50.2634,1.58838,753.658,0.029682,470226,80.5997,18390,14,10720,6509,604,0,5,0,385,1358,202,170,10,1,176,3461,0,2979,5414,0,212,672,0,219543,23129,27469,0,11923,12,0,48,223004,Olea-europaea
0.500557,774,208,2,2,200,0.113862,0.002682,170583,2487,2693,3265,3700,4531,3898,2648,2020,674,176,87,27,0,0,0,-0.472136,0.897031,101506,71.3806,1.38497,806.412,0.034342,513297,104.017,10843,9,9633,1075,1284,0,0,4,770,979,324,162,8,0,421,3506,0,2113,88,0,224,180,5,189519,463,28415,0,1163,3065,0,11,193025,Olea-europaea
0.398386,712,233,4,0,233,0.123319,0.006414,207735,2712,2351,2507,2929,3679,3101,2377,1705,647,112,184,232,27,0,0,-0.545542,0.98246,101802,59.1697,1.98107,789.885,0.00676,498566,96.6668,13980,43,8976,6077,778,0,2,2,390,1554,159,161,2,2,239,3532,0,1931,3649,0,297,803,1,210689,13087,18574,0,9726,3,0,72,214221,Olea-europaea
0.362222,84,35,4,1,33,0.121642,0.00491,56577,2008,1572,1571,1779,3088,4024,4377,6161,1336,128,37,44,52,16,4,-0.296475,0.960004,74812.5,266.094,4.2153,532.484,0.002197,266365,565.506,8696,6,14994,33306,418,4,177,0,794,2263,333,60,37,1,245,3697,0,61,9991,0,704,316,1,53927,18078,8701,7,43297,0,4,0,57624,Olea-europaea
0.377424,984,98,2,2,90,0.123086,0.002726,132317,9180,5500,3995,3441,3446,2199,1468,1124,549,241,120,315,195,33,0,-0.516133,0.973523,104672,87.0593,2.03297,766.631,0.013078,481903,126.503,6653,28,9289,7383,104,0,36,0,234,1377,43,71,12,2,123,3451,1,1744,2053,0,7,69,0,158931,19608,7207,145,9436,0,0,39,162382,Olea-europaea
0.490062,1280,152,3,7,136,0.115903,0.011483,45136,10680,5982,5355,5614,6711,6824,5358,3643,630,156,16,5,9,32,3,-0.34284,0.975624,76409.7,176.488,3.91483,538.599,0.000736,272261,361.533,9602,0,39585,27750,161,0,126,0,423,2147,178,111,14,0,78,3755,2,3888,8879,0,238,139,0,76869,19273,9630,892,36629,0,0,14,80624,Olea-europaea
0.487674,1047,115,3,8,97,0.099045,0.003853,147412,1904,1898,2083,2170,2285,1794,1218,863,348,394,298,202,17,0,0,-0.476971,0.911071,99908.4,82.5823,1.47802,802.851,0.03234,507886,116.247,5722,2,8860,894,1989,0,0,24,807,779,287,74,3,0,414,3376,0,2527,57,0,120,16,18,142730,246,17525,0,951,6204,0,7,146106,Olea-europaea
0.068632,1066,119,4,3,113,0.096028,0.003724,193796,4953,5919,6521,6882,6627,5303,3769,2610,772,305,253,240,46,0,0,-0.476546,0.948346,106204,63.3703,1.91649,700.364,0.023886,428290,96.7822,19206,14,7426,5554,680,0,13,0,595,1496,209,113,14,0,250,3752,0,1337,2826,0,173,474,0,199191,44284,32295,0,8380,9,0,35,202943,Olea-europaea
0.222496,983,106,3,6,92,0.120708,0.005475,159212,3371,3566,4118,4580,4632,3549,2379,1398,342,366,313,522,381,348,54,-0.467369,0.924613,107384,102.33,1.68783,753.348,0.028586,474090,143.132,11369,22,6276,3956,205,4,41,0,309,1057,92,38,20,0,137,3495,0,1861,1078,0,36,58,2,170498,28118,14590,0,5034,0,4,43,173993,Olea-europaea
0.303402,796,101,3,5,89,0.098719,0.0072,231962,2511,3140,3530,4080,4276,3547,2362,1567,323,324,185,320,228,136,10,-0.483016,0.909693,109022,69.3213,1.42917,762.672,0.032582,484391,100.658,12658,3,5424,2889,172,0,34,0,286,931,114,26,1,0,189,3485,0,2040,274,0,2,16,0,225310,40990,15381,1,3163,0,0,14,228795,Olea-europaea
0.305711,778,213,4,0,213,0.137891,0.001611,220078,2815,3569,4198,4687,5034,4454,3475,2852,534,292,224,342,86,0,0,-0.459352,0.933984,107139,65.8079,1.85175,709.613,0.025698,437046,106.109,23903,8,5686,3969,547,0,6,0,382,1344,198,57,4,1,169,3666,0,944,1876,0,132,242,0,208055,44663,34410,0,5845,0,0,12,211721,Olea-europaea
0.507123,913,144,2,7,126,0.124954,0.00075,146277,2303,2486,2967,3464,3775,3005,2187,1465,585,248,19,0,0,0,0,-0.478106,0.926807,100372,80.659,1.65168,780.248,0.029721,488003,119.167,7143,2,12048,1679,3573,0,5,1,802,801,293,55,1,0,433,3406,0,6071,116,0,188,0,45,150561,3277,17967,16,1795,3850,0,9,153967,Olea-europaea
0.067321,840,145,3,1,141,0.102683,0.002257,205444,5329,5486,5826,5529,4591,3133,2042,1505,449,265,158,123,8,0,0,-0.522156,0.943969,104144,50.7918,1.51991,763.63,0.028686,478465,71.6831,11605,24,8171,5841,1000,0,3,0,456,1353,270,170,0,0,258,3559,0,4024,5389,0,149,860,3,208799,20056,23424,0,11230,23,0,35,212358,Olea-europaea
0.348974,940,155,3,7,139,0.127731,0.004973,164939,3331,2283,2147,2187,2486,2324,1921,1933,939,132,213,354,75,0,0,-0.495874,0.937241,103160,85.1132,1.63903,802.356,0.024341,511880,128.039,9680,160,7615,7089,313,0,0,2,308,1624,120,281,3,0,183,3470,0,956,2499,0,179,231,0,176165,11962,10409,1,9588,9,0,103,179635,Olea-europaea
0.429398,805,87,3,8,69,0.112575,0.004876,217806,5211,5485,5282,4992,3745,2496,1360,803,486,226,141,77,2,0,0,-0.540023,0.948755,103484,37.7501,1.42765,769.402,0.028271,482611,53.9035,9722,19,7472,3363,1681,0,8,0,401,1329,283,237,4,0,249,3471,0,7262,1413,0,18,1148,4,210577,11504,32730,0,4776,387,0,40,214048,Olea-europaea
0.384855,8,0,4,0,0,0.11135,0.000809,244074,10240,6212,4754,4786,3570,2097,952,340,388,24,4,0,0,0,0,-0.626157,0.957645,93180.7,22.2412,0.954133,882.587,0.019784,575314,30.0152,0,0,73,29,8864,0,0,0,9832,1167,486,1,11,0,464,3672,0,0,0,0,5563,13,295,287326,0,0,0,29,521,0,0,290998,Olea-europaea
0.410101,1267,144,4,13,118,0.103433,0.003805,27129,9685,6430,5595,6198,6647,5344,3960,2774,701,16,8,12,44,24,20,-0.31779,0.966432,68381.2,145.663,3.85765,551.56,0.000543,269272,291.449,713,0,35787,28911,640,0,13,0,549,2166,350,108,3,0,78,3668,0,19730,6330,0,27,160,0,54586,67,713,0,35241,0,0,13,58254,Olea-europaea
0.062776,1096,159,2,6,143,0.112279,0.002922,65053,6440,4184,3100,2718,2146,1988,2003,3836,3092,136,84,64,36,8,24,-0.439449,0.992283,83985.7,330.658,3.84828,597.253,0.000389,320929,657.514,10409,13,12754,16773,578,0,187,0,791,2924,309,37,96,23,586,3566,0,388,1208,0,14,1283,4,80643,25285,10544,366,17981,0,0,7,84209,Olea-europaea
0.417172,1019,125,3,14,95,0.108847,0.000946,94007,16960,6750,4349,4004,3003,1809,1157,864,489,80,72,147,168,198,384,-0.470853,0.975479,105740,105.416,2.29926,750.295,0.002981,469217,148.54,7046,102,5873,2664,87,1,69,0,253,1285,77,139,6,0,146,3481,7,2778,233,0,48,66,1,151966,26303,8687,281,2897,1,1,93,155447,Olea-europaea
0.502026,1003,125,3,6,111,0.106909,0.00797,138441,2440,2454,2522,2880,2694,1871,1065,604,480,157,119,208,344,298,72,-0.520651,0.97775,105366,109.7,2.10273,759.611,0.007864,476789,151.658,6827,33,6665,4264,144,0,18,0,244,1090,86,24,6,0,181,3360,0,977,564,0,3,16,0,136049,21883,7470,76,4828,0,0,21,139409,Olea-europaea
